,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
JUP,0,1,0,1,2,2,3,4,4,0,0,0
KANK1,0,1,0,5,5,15,1,1,3,0,0,1
KANK4,0,0,1,2,1,3,4,3,0,0,0,0
KCNC3,1,0,0,0,0,4,2,0,1,0,0,0
KCNJ11,1,0,0,1,0,0,0,0,0,0,0,0
KCNK17,1,0,0,0,0,1,1,3,0,0,1,1
KCNK18,0,1,0,2,0,1,0,0,4,0,0,0
KCNK6,0,0,1,0,5,0,0,0,0,0,0,0
KCNQ1,1,0,0,3,1,1,1,3,7,1,0,4
KERA,1,0,0,1,0,2,0,0,1,0,0,20
KIAA1109,0,1,0,5,5,13,1,7,7,0,0,0
KIF21A,1,0,0,4,0,16,1,4,1,0,1,0
KIF27,0,0,1,1,3,1,0,1,1,0,0,0
KIF7,1,0,0,4,6,13,1,1,9,0,2,0
KIR2DL1,0,0,1,10,447,426,0,179,29,0,0,1
KIR2DL4,2,0,0,54,30,0,416,8,2,0,0,6
KIR3DL1,2,1,0,361,138,0,2,1,22,1,0,0
KISS1R,0,0,3,0,0,3,0,0,16,0,0,0
KITLG,1,0,0,0,0,2,0,0,6,0,0,1
KIZ,0,1,0,0,0,0,2,1,0,0,0,0
KLLN,0,0,1,0,0,1,0,0,0,0,0,0
KMT2C,3,0,1,12,11,35,9,7,13,0,1,2
KMT5B,0,0,1,0,5,5,0,2,4,0,0,2
KNL1,0,1,0,4,5,8,2,10,4,0,0,0
KPNA7,0,0,1,0,1,0,1,1,0,0,0,0
KRT10,0,0,4,1,2,2,0,0,6,0,0,1
KRT12,1,0,0,1,0,11,1,1,1,0,0,1
KRT2,1,0,0,4,0,8,0,3,8,0,0,0
KRT6C,2,0,0,3,0,0,1,0,3,0,0,2
KRT71,0,1,0,0,0,6,1,2,18,0,0,0
KRT75,0,5,0,3,4,7,0,0,2,0,0,0
KRT83,0,1,36,2,3,2,0,0,1,0,2,0
KRTAP9-3,0,1,0,0,0,0,0,0,3,0,0,0
L3MBTL1,1,0,0,5,1,4,0,0,0,0,1,0
LAMA1,0,1,0,4,10,44,3,6,38,2,0,0
LAMA2,2,0,0,6,4,12,5,8,11,1,0,17
LAMA4,0,1,0,2,3,7,0,9,9,0,2,0
LAMB3,0,0,2,2,9,8,1,0,9,0,1,0
LARP7,1,0,0,1,1,12,0,0,1,0,0,0
LAT2,1,0,0,1,1,1,0,0,0,0,0,0
LDB3,1,0,0,1,5,14,0,16,14,0,1,7
LDHA,0,0,1,0,1,0,0,0,0,0,6,6
LEPR,1,0,0,3,2,0,0,5,1,0,0,0
LGI1,0,0,5,1,1,0,0,3,1,0,0,0
LIPG,0,0,1,3,0,1,0,0,0,0,0,0
LMAN2L,1,0,0,1,0,0,0,0,1,0,0,0
LMBRD1,0,1,0,0,0,0,2,0,0,0,1,0
LMF1,0,2,0,2,3,4,1,5,8,1,2,45
LPA,1,2,1,2,1,22,4,1,4,0,0,2
LPIN3,0,0,1,2,4,11,0,1,6,0,0,0
LPP,1,0,0,1,2,19,0,2,0,0,1,0
LRIG2,2,0,0,3,0,1,0,2,0,0,0,0
LRIT3,1,0,0,0,0,9,0,0,4,0,0,0
LRRC6,0,1,0,1,0,4,0,0,0,0,1,1
LRRFIP2,2,0,0,0,0,4,1,0,1,0,0,0
LRRIQ1,1,1,0,0,6,13,0,0,2,0,0,0
LRRK2,1,0,0,0,2,24,1,4,10,0,0,0
LTC4S,0,1,0,0,0,0,0,0,0,0,0,0
LTF,0,1,0,0,2,0,0,1,4,0,0,1
LTK,1,0,20,2,1,8,0,4,4,0,0,0
LTN1,0,0,1,0,0,4,3,0,3,0,0,2
LUZP4,1,0,0,0,2,1,0,0,9,0,0,0
LY96,1,0,0,0,1,5,0,1,0,0,0,0
LZTR1,0,2,0,3,0,1,2,4,3,0,0,0
MACC1,0,1,0,0,2,2,1,2,0,0,0,0
MAD1L1,0,1,0,1,3,16,3,4,0,0,1,0
MAN2B1,0,1,0,0,4,13,2,2,7,0,0,0
MANBAL,1,0,0,0,0,0,1,0,0,0,0,0
MAP3K15,2,0,13,2,0,16,3,2,5,0,0,4
MAP3K6,0,0,4,3,1,5,2,2,0,0,1,0
MAP7D3,2,0,0,9,1,8,0,0,0,3,2,0
MAPRE2,0,0,3,0,0,1,0,0,0,0,0,0
MAVS,2,0,0,0,2,3,0,2,0,0,0,2
MCTP2,0,0,5,1,2,1,0,1,4,0,1,0
MDN1,2,0,0,6,9,37,4,3,3,1,1,1
MEGF11,2,0,0,3,1,12,1,0,3,0,0,0
MELTF,0,1,0,1,7,21,0,2,5,0,0,2
MEPE,0,0,1,0,0,0,3,0,0,0,0,0
MESP2,0,0,2,0,3,0,1,3,0,0,0,0
MGAT2,1,0,0,2,1,3,0,1,0,0,0,0
MGP,1,0,0,0,3,2,0,0,0,0,0,0
MICAL2,0,1,1,0,2,23,1,0,3,0,0,0
MIR17HG,0,0,0,0,0,0,0,0,0,0,0,1
MLH3,1,0,3,0,1,11,0,0,16,0,0,0
MMP12,0,1,0,2,0,5,1,2,2,0,1,0
MMP19,0,0,1,0,3,3,0,0,0,0,0,0
MMP3,0,1,0,0,0,1,0,1,7,7,1,0
MMP8,0,0,1,0,0,4,0,3,3,0,0,3
MOCOS,0,1,0,0,3,6,0,1,9,0,0,0
MPG,0,0,7,0,3,3,0,0,1,0,0,0
MPI,1,0,0,0,1,1,1,0,1,0,0,0
MPL,0,0,1,1,2,2,1,0,20,0,0,0
MPO,0,0,2,1,5,8,2,2,1,0,0,0
MPP7,1,0,0,4,1,19,0,1,5,0,1,3
MR1,1,0,0,1,0,11,0,0,0,0,0,0
MS4A12,0,0,14,0,2,6,0,0,1,0,0,0
MS4A2,0,3,0,0,0,0,0,0,0,0,0,0
MS4A6A,0,0,1,0,0,0,0,0,4,0,0,0
MSH3,1,0,0,1,1,0,2,1,13,0,0,4
MSH5,0,1,0,0,0,6,0,0,3,0,0,0
MSH6,0,0,1,4,3,4,5,0,3,0,2,14
MSRA,1,0,2,0,0,0,1,0,0,0,0,0
MST1,0,0,3,7,13,6,0,27,0,0,0,2
MTHFD1,1,0,0,2,2,1,0,0,0,0,0,1
MTMR2,0,2,0,0,0,0,3,1,0,0,0,15
MTNR1A,0,0,1,0,0,5,1,0,0,0,0,0
MTUS1,0,0,3,1,1,29,1,2,17,0,0,0
MUC4,0,1,0,2,0,23,1,1,11,0,8,1
MUC6,0,0,1,8,6,8,2,6,25,3,0,0
MUS81,1,0,0,3,2,2,1,0,1,0,0,0
MYBBP1A,1,0,0,3,6,50,6,3,9,0,0,0
MYBPC3,1,0,0,7,2,17,1,1,2,0,0,4
MYCT1,0,1,0,0,0,3,0,0,6,0,0,0
MYH13,0,0,2,1,1,6,3,5,22,0,1,2
MYH15,0,3,1,5,4,22,3,0,6,0,0,0
MYH6,0,0,1,2,7,24,5,6,22,0,0,2
MYH7B,0,0,2,4,8,37,1,5,8,0,0,8
MYH8,0,0,7,2,2,19,3,1,2,0,0,0
MYO15A,1,0,0,8,8,76,5,10,24,0,0,3
MYO18B,1,0,1,10,9,15,4,1,26,0,0,6
MYO1A,0,0,1,6,3,55,0,1,1,0,1,0
MYO5B,1,0,0,6,14,13,4,1,47,0,0,2
MYO6,0,1,0,2,4,5,1,0,11,0,1,0
MYO7A,0,0,1,4,16,27,3,4,54,2,0,5
MYO7B,1,0,0,6,5,18,1,4,6,0,0,4
MYOC,0,0,1,0,0,4,0,0,2,0,0,0
MYOF,1,0,0,5,5,36,1,2,10,0,0,0
NAGPA,0,1,0,1,5,1,1,4,6,0,0,1
NAIP,0,1,0,3,0,7,0,0,8,0,0,1
NAT1,0,0,1,3,0,16,0,0,2,0,0,0
NBAS,1,0,4,5,6,26,3,3,11,1,0,0
NBN,0,3,0,0,2,7,0,1,2,0,0,0
NCF4,0,1,0,1,2,4,3,0,1,0,0,3
NCOA3,0,0,4,2,0,5,0,1,13,0,0,2
NDOR1,0,0,1,0,8,7,2,0,1,0,0,0
NDUFAF3,0,2,0,0,0,0,0,0,0,0,1,0
NDUFAF7,1,0,0,0,0,0,2,0,3,0,0,0
NDUFB8,1,0,0,0,2,0,0,4,0,0,0,0
NDUFS4,1,0,0,0,0,0,0,0,0,0,0,0
NDUFV3,1,1,4,1,1,0,2,0,5,0,0,1
NEB,0,0,3,26,12,58,7,8,11,0,0,9
NEBL,0,0,2,3,1,8,2,1,10,0,0,1
NEIL1,4,0,1,1,0,8,2,2,0,0,1,0
NEIL3,1,0,0,1,2,3,0,1,0,0,0,1
NFATC1,1,0,0,5,5,7,0,2,27,1,0,0
NFIA,0,0,1,0,0,0,2,1,1,0,0,0
NHLRC1,1,0,0,0,0,0,0,0,1,0,0,0
NIPSNAP3A,0,0,5,0,0,5,0,0,0,0,0,0
NKX2-2,1,0,0,0,3,0,0,1,0,0,0,0
NLRC4,0,2,0,1,2,3,0,0,5,0,0,0
NLRP1,1,0,0,3,3,31,1,0,23,0,0,0
NLRP11,1,0,0,1,2,0,0,2,10,0,0,0
NLRP2,0,0,2,0,4,60,2,3,0,0,1,3
NLRP4,0,0,3,1,2,5,0,0,2,0,0,0
NLRP5,0,0,0,0,1,10,4,1,3,0,0,0
NLRP8,0,0,2,0,2,10,0,0,16,0,0,0
NLRP9,1,0,0,1,0,4,1,1,2,0,0,0
NME8,0,1,0,1,1,3,0,2,0,0,0,2
NMU,0,1,0,0,0,2,0,1,0,0,0,1
NOD1,1,0,0,0,4,2,2,1,1,0,0,1
NOD2,1,0,0,2,4,24,3,0,4,0,0,0
NOL3,0,0,1,0,0,0,0,0,0,0,0,0
NPFFR2,0,0,1,1,8,1,2,0,2,0,1,1
NPHP3,1,0,0,4,1,12,0,2,3,0,3,4
NPHS1,0,1,0,3,5,27,1,0,12,0,0,1
NPL,0,1,0,0,0,5,0,0,0,1,0,0
NPSR1,0,0,1,1,0,0,0,0,0,0,0,1
NR2E3,0,2,1,1,5,18,0,0,0,0,0,0
NR4A1,1,0,0,0,0,2,0,0,4,0,0,0
NSUN7,0,1,0,2,0,1,0,0,12,0,1,0
NTHL1,0,0,4,0,1,4,0,2,0,0,1,1
NUDT15,0,0,3,1,0,3,0,0,13,0,0,0
NUDT6,0,0,1,0,1,0,0,0,0,0,0,0
NUDT7,0,0,1,1,1,0,0,0,2,0,0,0
OAS1,0,1,0,0,0,2,0,3,2,0,0,2
OAS2,4,0,0,0,0,3,0,2,4,0,0,0
OAS3,1,0,0,1,4,13,2,0,4,0,0,0
OAZ1,0,0,3,1,3,22,0,0,0,0,0,1
OBSCN,0,0,25,22,49,96,19,20,43,5,6,5
OBSL1,0,0,15,6,3,16,1,3,22,0,0,0
OPN1SW,1,0,0,1,1,2,0,0,4,0,0,0
OPN4,0,0,1,0,0,1,0,2,2,0,0,0
OPRK1,2,0,0,0,0,0,2,0,0,0,0,0
OPTN,1,0,0,0,0,0,0,0,0,1,0,2
OR10X1,0,1,0,1,4,9,0,0,4,0,0,0
OR51G1,0,0,1,0,9,0,0,0,0,0,0,0
OR52N4,0,0,1,2,0,1,0,0,0,0,0,0
OR8K3,0,0,1,0,0,0,0,0,0,0,0,0
ORC6,0,0,1,1,0,0,1,0,0,0,2,4
OSMR,0,1,0,1,1,6,0,4,0,0,0,0
OTOF,1,0,0,7,6,25,2,4,26,0,0,4
OTOG,0,0,1,4,4,35,0,3,15,0,0,0
P2RX2,0,0,1,0,0,3,0,1,0,0,0,0
P2RX5,2,0,0,1,0,3,0,2,0,0,0,0
P2RY4,0,0,3,2,0,0,0,0,0,0,0,0
P3H2,0,1,0,3,1,3,0,6,1,0,1,2
PADI4,0,0,1,0,9,4,0,4,2,0,0,0
PARP3,0,0,1,0,3,1,0,0,0,0,0,0
PASK,0,1,6,4,5,14,0,9,3,0,0,0
PCM1,0,1,6,3,11,25,1,0,16,0,0,0
PCNT,2,0,0,17,13,32,8,5,20,0,0,2
PCSK9,2,0,0,0,0,3,1,0,4,0,1,0
PDE11A,0,0,9,1,3,16,2,0,0,0,0,0
PDE6H,0,1,0,0,1,0,0,0,0,0,0,0
PDGFRA,1,0,0,1,5,12,0,0,14,1,0,3
PDHB,1,0,0,0,0,0,1,0,3,0,0,0
PDK4,1,0,0,1,0,0,0,0,17,0,0,0
PECR,0,0,1,0,0,0,0,0,10,0,1,0
PER3,2,0,0,4,43,6,0,4,7,0,0,2
PEX7,0,1,0,0,0,0,0,2,4,0,0,0
PFKFB1,6,0,0,0,5,1,0,0,3,0,0,0
PFKM,0,1,0,0,0,2,1,0,2,0,0,4
PGAP2,0,1,0,0,1,0,0,0,0,0,0,0
PGBD3,4,0,0,0,3,2,1,0,0,0,0,0
PHF2,0,1,0,2,1,3,1,5,13,0,0,6
PIBF1,1,0,0,2,1,4,0,1,8,0,0,0
PIGN,1,0,0,3,5,11,0,0,13,0,0,0
PIGO,1,0,0,3,2,4,1,0,11,0,0,0
PIGQ,1,0,0,3,1,25,0,0,3,1,0,0
PIGT,1,0,0,0,0,3,0,0,8,0,0,0
PIK3C2G,0,1,8,1,2,22,0,1,9,0,0,0
PIP5K1B,1,0,0,0,0,3,1,2,4,0,0,1
PIWIL3,0,6,0,0,2,9,1,1,7,1,0,0
PKD1L1,0,1,0,8,5,51,0,2,49,1,0,3
PKHD1L1,2,2,2,2,8,33,0,1,24,0,0,0
PKLR,3,0,0,3,3,9,1,1,0,0,0,0
PLA2G7,0,3,0,1,1,1,0,1,1,0,0,1
PLAU,1,0,0,2,1,17,0,2,0,0,0,1
PLCG1,1,0,0,0,1,2,2,3,10,0,0,0
PLCZ1,0,2,0,2,1,2,0,0,0,0,0,0
PLD2,1,0,0,1,11,1,9,1,2,0,0,1
PLEKHA1,0,0,1,1,1,2,1,2,2,0,0,0
PLOD2,1,0,0,1,2,11,0,0,0,0,1,0
PMS2,1,0,0,9,1,21,1,0,0,2,3,1
PNKD,3,0,0,0,0,13,0,1,0,0,1,9
PNKP,0,0,1,0,0,5,2,3,14,0,2,1
PNMT,0,1,0,0,0,2,1,0,1,0,0,0
PNPLA1,1,0,0,0,3,6,0,1,0,1,0,1
POLK,0,1,0,1,0,3,0,0,0,0,0,0
POLQ,0,0,12,1,9,35,1,1,2,0,0,0
POMC,0,0,5,1,2,34,0,0,0,0,0,0
POMGNT1,0,0,1,3,1,0,0,0,1,0,0,1
POMK,0,4,0,0,0,1,2,0,0,0,0,0
PON2,0,0,1,0,0,0,0,0,2,2,0,0
PON3,0,0,3,1,1,2,0,0,4,0,0,0
POP1,0,0,1,2,1,9,0,3,4,3,1,0
PPP1R3A,0,0,1,4,1,3,3,10,0,0,0,0
PRAMEF2,0,2,2,6,4,42,0,4,4,0,0,0
PRKAA2,1,0,0,0,0,2,0,4,0,0,0,0
PRM1,1,0,0,0,0,0,1,0,0,0,0,0
PROP1,0,4,0,1,1,2,0,1,1,0,0,0
PRSS12,0,1,3,0,1,8,0,0,8,0,0,0
PSMA7,0,1,0,0,0,0,1,0,0,0,0,0
PSPH,0,10,0,0,0,57,0,1,48,0,15,236
PSPN,0,1,0,0,2,0,0,1,0,0,0,0
PTCH2,0,1,0,1,4,3,0,4,0,1,0,2
PTCHD3,0,0,9,1,6,10,2,3,10,0,5,2
PTGIS,1,1,0,1,0,5,1,1,0,0,0,0
PTPN13,1,1,0,6,5,39,3,2,11,0,4,4
PTPN22,0,0,1,2,1,5,2,0,6,0,0,1
PTPRO,0,1,0,1,3,5,2,2,5,0,0,3
PYCRL,1,1,0,0,1,9,0,1,1,0,0,0
PYGM,0,0,2,3,8,14,1,1,4,0,0,0
PZP,0,3,0,2,2,21,0,3,4,0,0,0
RAB25,0,0,1,0,0,1,0,0,0,0,0,0
RAD18,0,1,0,0,0,0,0,0,0,0,0,0
RAD54L,0,1,0,1,0,5,0,3,0,0,0,1
RASGEF1B,0,1,0,0,0,2,0,0,0,0,0,0
RASGRP2,1,0,0,2,0,5,0,5,2,0,0,0
RBL1,0,2,0,2,1,3,0,4,10,0,0,0
RBM28,1,0,0,0,1,13,0,2,0,0,1,0
RBM43,0,0,7,2,0,0,0,0,0,0,0,0
RECQL4,0,2,0,8,8,23,3,7,59,0,3,5
RECQL5,0,0,123,2,2,13,0,3,1,0,0,0
RFC4,1,0,0,0,1,1,0,1,0,0,0,1
RFX8,1,0,0,0,4,2,0,2,2,0,0,0
RIMS1,1,0,0,1,0,0,3,0,6,0,0,0
RINT1,1,0,0,0,3,1,0,0,1,0,0,0
RIPK3,0,0,2,1,2,0,0,0,2,0,0,0
RIPK4,0,0,18,0,1,7,0,3,1,1,0,0
RIT2,0,1,0,0,0,0,0,0,0,0,0,0
RMDN2,3,0,0,1,5,1,3,0,0,0,0,0
RMI1,0,2,0,1,0,6,0,1,0,0,0,0
RNASEH2A,0,2,0,1,0,0,3,0,0,0,0,0
RNASEL,0,0,10,2,2,12,0,0,10,0,0,0
RNF213,3,0,1,10,22,42,6,12,27,0,0,13
RNF219,1,0,0,2,2,1,0,1,2,0,0,0
RNF39,0,1,0,0,0,0,0,0,1,0,0,0
RNLS,1,0,0,0,1,2,0,0,0,0,0,0
ROCK2,0,1,0,3,2,4,0,1,0,0,0,2
ROPN1L,0,0,1,0,3,2,0,1,0,0,0,0
RORC,0,0,4,1,1,5,1,1,7,0,0,0
ROS1,0,0,0,2,1,17,0,1,12,0,0,2
RP1,1,0,0,2,6,5,1,1,14,0,0,0
RP1L1,0,0,2,1,1,3,1,1,6,0,0,0
RPGRIP1L,1,0,0,1,1,21,2,3,0,0,1,0
RPSA,0,0,2,0,0,0,0,0,0,0,0,0
RSPH1,1,0,1,0,1,5,0,0,1,0,0,1
RTTN,1,0,0,3,2,39,2,3,5,0,1,2
RYR1,3,1,1,14,26,36,6,16,34,0,3,2
SAGE1,1,0,0,0,2,1,0,0,0,0,0,8
SARDH,0,1,0,4,4,60,3,1,10,0,0,0
SBDS,0,0,5,0,1,2,0,0,6,0,0,0
SBF1,1,0,0,4,12,13,0,3,22,0,0,1
SCLT1,0,0,2,0,0,2,0,0,12,0,0,0
SCNN1D,1,0,0,1,1,33,1,2,14,0,0,0
SCO2,0,0,1,0,2,0,0,0,1,0,0,0
SCP2,0,3,0,0,1,0,0,1,3,1,0,0
SELENON,0,0,1,2,7,0,0,0,0,0,0,1
SELP,0,1,0,2,0,6,1,1,8,0,0,0
SEMA3D,0,0,1,0,1,3,1,0,3,0,0,0
SEPT12,2,0,0,0,0,0,1,4,1,0,0,1
SERPINI2,0,0,2,2,0,0,0,1,1,0,0,0
SETX,1,0,0,9,11,36,2,1,4,0,0,0
SFTPA2,0,1,2,1,2,1,0,0,2,0,0,0
SFXN4,0,1,0,1,0,0,0,0,9,0,0,0
SGO1,1,1,0,0,2,0,0,0,1,0,0,0
SGSH,0,1,0,0,7,0,4,1,10,0,1,0
SH3BP2,0,0,6,1,15,7,0,44,1,0,1,0
SHBG,0,2,0,0,0,0,2,1,15,0,0,1
SHOX,0,0,2,1,0,0,0,0,0,0,0,0
SI,1,0,0,3,13,16,2,2,6,0,2,9
SKIV2L,0,0,1,3,6,0,3,0,10,0,1,0
SLC10A1,2,0,0,0,2,0,0,1,0,0,0,0
SLC17A1,1,0,0,0,5,1,0,0,0,0,0,1
SLC17A9,1,0,0,1,0,2,4,0,0,0,0,0
SLC22A1,0,1,0,2,1,3,1,1,1,0,0,8
SLC22A14,0,0,5,1,6,33,1,3,8,0,0,1
SLC22A3,1,0,0,0,0,2,1,1,6,0,0,0
SLC25A21,1,0,0,0,1,0,0,1,0,0,0,0
SLC25A5,149,96,0,884,166,310,636,280,275,89,0,0
SLC26A3,2,0,0,0,2,1,0,0,0,0,1,1
SLC26A4,1,1,0,3,7,5,1,0,0,0,0,0
SLC28A1,0,2,0,3,3,10,0,0,5,0,0,2
SLC34A1,1,1,0,2,1,15,1,0,8,1,0,1
SLC34A3,0,3,0,4,5,54,1,0,19,1,0,6
SLC37A4,0,1,0,1,0,20,0,2,0,1,0,0
SLC38A8,1,0,0,2,3,2,0,0,24,0,0,0
SLC39A4,0,0,1,1,1,5,1,1,5,0,0,1
SLC39A5,0,1,0,0,1,0,0,3,6,0,0,0
SLC3A1,0,0,1,0,1,1,0,0,13,0,0,0
SLC47A2,0,1,0,0,3,0,0,0,0,0,1,1
SLC52A3,1,0,0,1,0,0,2,0,5,0,0,0
SLC6A18,0,0,3,0,2,13,1,0,0,0,0,2
SLC6A19,0,1,0,1,2,3,0,0,1,0,0,1
SLC6A20,0,0,2,1,5,0,2,1,6,0,0,1
SLC7A2,1,0,0,3,0,9,0,0,0,1,0,0
SLC7A7,0,0,1,3,3,6,2,0,2,1,0,3
SLCO1B1,1,0,0,1,1,1,2,1,0,0,0,0
SLCO1B3-SLCO1B7,0,1,0,0,0,7,0,0,8,0,1,0
SLFN5,0,1,4,1,2,6,0,0,30,0,0,0
SLX4,2,0,0,5,5,26,3,3,0,1,0,0
SMARCA2,0,2,0,1,1,1,3,0,9,2,0,5
SMARCAL1,1,0,0,4,1,7,0,0,1,0,0,0
SMIM1,0,0,3,0,0,0,0,0,0,0,0,0
SNTB1,1,0,0,0,3,9,0,0,0,0,0,0
SNX19,1,0,0,0,5,8,0,0,0,1,0,0
SP100,0,0,5,1,0,4,1,0,5,1,0,10
SPAG1,0,1,0,0,0,7,1,0,8,0,0,0
SPAG16,0,0,2,2,0,3,1,10,0,0,0,0
SPATA21,0,1,0,0,1,2,0,1,0,0,0,0
SPATA31C1,6,0,3,2,2,23,0,0,1,0,0,11
SPDL1,0,0,2,2,2,13,0,0,2,0,0,0
SPEF2,0,1,0,2,0,17,0,2,3,0,0,0
SPG11,5,1,0,6,3,17,0,5,9,0,1,0
SPG7,0,1,1,0,1,0,6,2,8,2,2,0
SPINK5,2,0,0,3,2,14,1,0,0,0,0,0
SPO11,1,0,0,3,0,0,0,0,14,0,0,0
SPP1,0,0,1,0,1,1,0,0,1,0,1,0
SPTBN5,2,7,9,6,20,82,4,23,27,0,2,3
SPTLC1,1,0,0,0,0,2,1,1,0,0,0,1
SRR,1,0,0,0,1,0,0,0,0,0,0,0
SSX1,0,2,1,0,1,2,0,0,0,0,0,0
ST6GALNAC2,0,0,1,2,1,2,1,0,0,0,0,0
ST6GALNAC6,0,0,1,1,1,1,2,1,0,0,0,1
STAC3,0,1,0,0,0,1,1,1,1,0,0,0
STAG3,0,2,0,1,2,11,0,0,0,0,0,0
STARD9,0,0,5,9,6,35,3,3,2,0,0,0
STEAP3,0,2,0,2,4,17,0,0,0,0,0,0
STIL,1,0,0,1,3,23,0,0,5,0,0,1
STK10,0,0,1,2,8,12,5,2,11,0,0,0
STK11IP,0,0,4,6,1,15,5,0,6,0,0,0
STK32A,0,3,0,0,0,0,0,0,2,0,0,2
STRC,0,2,0,2,5,4,0,0,5,0,0,0
SULT1C2,1,0,0,1,0,4,2,0,0,0,0,0
SURF1,1,1,0,0,1,0,1,0,0,0,0,1
SYNM,0,0,2,1,2,10,1,6,3,0,0,0
TACR1,0,1,0,2,0,1,0,0,0,0,0,5
TAF1C,1,0,0,3,3,22,4,5,2,0,1,0
TAS1R1,0,1,0,0,2,30,1,1,0,0,0,0
TAS1R3,0,3,0,2,8,4,1,5,5,1,0,0
TAS2R19,0,140,0,114,163,778,0,104,0,0,180,15
TAS2R3,1,0,1,0,0,1,0,0,0,0,0,0
TAS2R43,0,6,0,0,0,913,0,0,1129,2,0,95
TBC1D1,0,1,0,1,4,5,2,0,5,0,0,0
TBC1D24,0,1,0,0,2,4,2,4,12,0,0,4
TBC1D7-LOC100130357,1,0,0,1,1,1,0,0,4,0,0,0
TCF7,1,0,0,0,0,1,0,3,1,0,0,1
TCTE1,2,0,0,0,2,26,1,0,0,0,0,0
TDG,0,1,1,0,0,12,1,0,0,0,0,0
TDGF1,0,1,0,1,2,11,0,1,1,0,0,0
TEP1,3,0,2,10,4,33,11,5,11,1,0,2
TEX13B,0,0,3,0,0,0,0,0,0,0,0,0
TFB1M,0,2,0,0,1,0,0,0,2,0,0,0
TG,1,0,0,5,8,28,3,5,28,0,0,7
TGM5,0,0,1,0,2,8,0,1,12,0,0,0
TGM6,0,0,5,1,1,13,1,0,7,0,0,1
TIMM21,1,0,0,1,1,0,2,0,0,28,0,1
TIRAP,0,1,0,3,0,1,0,0,0,0,0,3
TLE6,1,0,0,1,1,8,6,3,1,0,0,0
TLL1,1,0,0,1,0,2,0,1,6,1,0,0
TLR1,0,0,5,0,1,22,1,3,21,0,0,0
TLR10,0,0,1,2,1,20,0,0,0,0,0,0
TMC1,0,0,1,1,2,1,0,1,1,0,0,8
TMC3,0,1,0,1,0,5,0,0,7,0,0,0
TMC8,0,0,1,6,0,25,0,0,14,0,1,2
TMEM43,1,0,0,0,4,0,0,0,1,3,0,1
TMEM67,0,1,0,0,2,3,1,0,1,0,0,0
TMEM8A,0,1,0,1,4,10,0,4,17,0,0,0
TMPRSS15,1,0,3,1,0,8,1,0,4,1,2,3
TMPRSS5,1,1,0,3,0,1,0,0,14,0,0,1
TNFRSF10A,1,0,2,1,4,0,0,2,0,0,0,0
TNFSF15,2,0,0,0,4,0,0,0,0,1,0,1
TNRC6B,0,1,0,1,3,9,2,0,6,0,0,0
TOP1MT,0,1,0,0,4,3,1,0,3,0,0,1
TOR1A,1,0,0,0,0,2,0,0,3,0,2,1
TP53AIP1,0,0,2,0,0,0,0,1,0,0,0,1
TP53I3,1,0,10,0,0,0,2,7,0,0,0,0
TP53RK,2,0,0,5,0,1,1,0,0,0,0,0
TPP1,0,1,0,1,0,17,1,1,1,0,0,0
TRAF3IP1,1,0,0,2,0,16,1,1,4,0,0,0
TRAK2,0,0,9,1,3,7,0,1,0,0,0,1
TREH,0,1,0,2,1,6,2,0,3,0,0,0
TRH,0,2,0,0,0,2,2,1,0,0,0,0
TRIM37,0,2,0,0,0,2,5,2,0,0,0,1
TRIM5,0,1,1,2,0,3,0,0,0,0,0,0
TRIM63,0,0,1,0,1,4,0,0,6,0,3,1
TRIOBP,0,0,2,6,8,43,6,3,13,0,0,0
TRIT1,0,0,1,1,0,0,0,0,0,0,0,0
TRMT1,0,1,0,1,1,6,1,1,34,0,0,0
TRMT44,1,1,8,1,1,9,0,1,1,0,0,3
TRNT1,0,2,0,0,0,5,0,0,0,0,0,0
TRPM4,0,0,3,4,6,5,3,2,26,0,0,0
TRPV3,0,1,0,0,0,8,1,4,12,0,1,3
TRPV4,0,0,1,3,0,20,1,1,1,0,0,3
TRPV5,1,0,0,2,1,12,0,2,0,0,0,1
TSSK4,1,0,0,0,0,8,0,0,0,0,0,0
TTN,2,0,3,67,98,268,21,55,129,3,9,31
TUBG1,1,0,0,1,0,0,0,1,1,0,0,0
TUBGCP6,0,2,0,2,4,5,13,1,37,0,1,2
TULP3,0,2,0,4,0,5,0,0,0,0,0,0
TYRO3,0,1,32,1,3,0,0,1,8,0,0,0
UBE3C,1,0,0,1,1,15,1,1,6,0,0,2
UGGT2,1,0,2,1,5,11,0,3,1,1,0,4
UGT1A4,0,1,1,2,8,11,1,3,10,0,0,0
UGT1A5,0,1,0,1,0,1,3,0,1,0,0,0
UGT1A7,0,0,1,2,0,0,0,0,3,0,0,0
UGT2A1,0,0,1,3,0,20,0,0,11,6,0,2
UHRF1BP1,0,1,0,3,1,5,2,2,4,0,0,2
ULK4,0,1,0,6,3,41,3,1,20,0,0,0
UNC119,1,0,0,1,0,1,1,0,0,2,0,1
UNC13C,0,1,0,3,1,10,4,0,3,0,0,2
UNC5CL,0,0,1,0,0,9,1,0,2,0,0,0
