,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
NOP56,0,0,0,0,0,1,1,1,0,0,0,1
NOS1,0,0,0,5,3,41,1,9,1,0,0,1
NOS1AP,0,0,0,1,0,1,0,0,7,0,0,0
NOS2,0,0,0,1,4,12,1,5,0,0,0,2
NOS3,0,0,0,8,1,12,1,2,12,0,0,0
NOTCH1,0,0,0,6,3,14,6,20,72,1,1,8
NOTCH2,0,0,0,2,1,37,2,3,8,0,0,1
NOTCH3,0,0,0,4,12,6,1,11,17,0,0,1
NOTCH4,0,0,0,1,1,2,4,3,1,0,0,0
NPAP1,0,0,0,2,1,14,0,0,4,0,0,0
NPAS2,0,0,0,1,1,1,2,0,2,0,0,0
NPAS3,0,0,0,3,1,3,6,2,3,0,0,0
NPAS4,0,0,0,0,0,3,0,2,2,0,0,0
NPC2,0,0,0,0,0,5,0,0,7,0,0,0
NPHP1,0,0,0,2,1,0,1,0,0,0,0,0
NPHP4,0,0,0,3,9,25,2,4,3,0,0,0
NPHS1,0,0,0,5,5,20,3,0,11,0,0,1
NPHS2,0,0,0,0,0,0,0,0,11,0,0,0
NPM1,0,0,0,0,0,0,0,2,0,0,0,2
NPPA,0,0,0,0,1,0,1,1,2,0,0,0
NPPC,0,0,0,0,0,0,0,1,0,0,0,0
NPR1,0,0,0,0,2,3,2,1,3,0,0,0
NPR2,0,0,0,0,2,0,3,2,0,0,1,0
NPR3,0,0,0,0,3,12,1,0,2,0,0,5
NPY1R,0,0,0,1,1,0,3,1,0,0,0,0
NPY2R,0,0,0,1,0,1,0,0,5,0,0,0
NQO1,0,0,0,2,0,0,0,1,0,0,0,0
NR0B1,0,0,0,1,4,13,4,0,0,0,0,0
NR0B2,0,0,0,1,3,1,0,0,2,0,0,0
NR1H2,0,0,0,2,0,2,0,2,16,1,0,0
NR1H3,0,0,0,0,1,3,0,1,0,0,0,0
NR1I2,0,0,0,1,1,0,0,2,3,0,0,0
NR2E1,0,0,0,0,0,0,0,0,1,0,0,0
NR3C2,0,0,0,3,1,1,0,3,15,1,0,0
NR4A1,0,0,0,0,1,3,0,4,5,0,0,0
NR4A2,0,0,0,2,0,0,0,0,13,0,0,0
NR5A1,0,0,0,3,0,1,0,3,0,0,0,0
NRAS,0,0,0,0,0,0,0,2,0,0,0,0
NRG1,0,0,0,3,0,26,0,5,2,0,1,1
NRG3,0,0,0,1,3,1,0,1,2,0,0,1
NRIP1,0,0,0,3,3,4,1,3,0,0,0,3
NRL,0,0,0,0,1,6,2,0,6,0,0,0
NRP2,0,0,0,3,1,20,1,2,31,0,0,0
NRXN1,0,0,0,1,3,21,2,3,7,1,0,1
NRXN2,0,0,0,4,8,11,2,1,15,0,0,0
NRXN3,0,0,0,1,2,9,2,1,10,0,0,0
NSD1,0,0,0,2,4,8,2,4,3,2,0,1
NSD2,0,0,0,0,5,1,1,2,6,0,1,0
NSD3,0,0,0,1,0,16,1,2,9,0,0,0
NSDHL,0,0,0,0,2,0,0,0,5,0,0,0
NSMCE3,0,0,0,2,0,3,1,2,5,0,0,0
NSUN2,0,0,0,2,4,19,2,0,2,0,0,0
NSUN7,0,0,0,1,0,1,0,0,14,1,0,0
NT5C1B-RDH14,0,0,0,3,1,18,1,0,1,0,0,0
NT5C3A,0,0,0,0,0,0,1,0,0,0,0,0
NT5E,0,0,0,1,3,12,1,0,1,0,0,0
NTAN1,0,0,0,0,1,0,0,0,2,0,0,0
NTF3,0,0,0,0,0,0,0,0,4,0,0,0
NTM,0,0,0,1,0,6,0,0,2,0,0,0
NTNG1,0,0,0,0,0,0,0,0,2,0,0,0
NTRK1,0,0,0,0,2,8,0,2,3,0,0,0
NTRK2,0,0,0,0,0,1,3,9,1,0,0,0
NTRK3,0,0,0,1,6,0,0,2,4,0,0,6
NUAK1,0,0,0,2,1,3,0,1,6,0,0,0
NUB1,0,0,0,1,1,0,3,1,1,0,0,0
NUCB2,0,0,0,1,0,0,0,0,1,0,0,0
NUDC,0,0,0,0,1,5,3,0,1,0,0,0
NUDT1,0,0,0,0,0,0,1,0,0,0,1,0
NUDT15,0,0,0,0,1,1,0,0,15,0,0,0
NUDT7,0,0,0,4,0,0,0,0,1,1,0,1
NUMA1,0,0,0,9,6,66,1,1,0,0,0,1
NUMBL,0,0,0,0,0,6,0,2,5,0,0,0
NUP155,0,0,0,0,0,8,1,2,15,0,0,1
NUP214,0,0,0,0,5,2,0,1,4,0,0,0
NUP62,0,0,0,4,2,0,0,2,10,0,0,0
NXF3,0,0,0,0,0,1,0,0,9,0,0,0
NXN,0,0,0,0,0,2,1,1,5,0,0,7
OAS3,0,0,0,4,1,6,1,1,3,0,1,0
OCA2,0,0,0,0,6,3,2,0,1,0,0,1
OCRL,0,0,0,1,2,0,1,2,7,0,0,1
ODC1,0,0,0,2,1,1,0,3,0,0,0,1
OFD1,0,0,0,1,2,0,0,0,2,0,0,0
OGDH,0,0,0,1,0,1,2,2,11,0,0,9
OGG1,0,0,0,3,1,9,1,1,0,0,0,5
OLFM2,0,0,0,1,2,0,0,1,5,0,0,0
OLIG2,0,0,0,0,0,0,0,0,2,0,0,0
OPA1,0,0,0,2,0,4,3,0,0,0,0,3
OPCML,0,0,0,1,0,0,0,1,1,0,0,0
OPHN1,0,0,0,0,0,4,0,0,2,0,0,1
OPN1LW,0,0,0,0,1,3,1,3,9,0,0,0
OPN1MW,0,0,0,2,0,1,1,1,4,0,0,0
OPRD1,0,0,0,0,0,0,0,1,0,0,0,0
OPRL1,0,0,0,4,2,4,0,1,3,0,0,0
OPRM1,0,0,0,0,0,20,0,0,0,0,1,0
OR13G1,0,0,0,0,0,1,0,2,0,0,0,0
OR1B1,0,0,0,1,0,2,0,1,4,0,0,0
OR1J1,0,0,0,0,0,1,0,1,0,0,0,1
OR2J3,0,0,0,0,0,0,0,0,1,0,0,0
OR2M2,0,0,0,0,0,5,1,0,0,0,0,12
OR5AC2,0,0,0,0,6,5,0,0,3,0,0,0
OR5H6,0,0,0,0,1,2,0,0,2,0,0,0
ORC1,0,0,0,3,3,8,0,0,24,0,0,0
ORC4,0,0,0,0,0,3,1,1,0,0,0,0
ORM1,0,0,0,0,0,0,1,0,1,0,0,0
OSBPL2,0,0,0,1,0,0,1,0,3,0,0,0
OSGIN1,0,0,0,1,2,43,0,2,3,0,0,0
OSMR,0,0,0,1,1,7,0,3,0,0,0,0
OSTM1,0,0,0,0,0,2,2,0,1,0,0,0
OTOA,0,0,0,1,3,4,0,0,1,0,4,0
OTOF,0,0,0,4,4,21,6,4,32,0,1,9
OTOR,0,0,0,0,0,0,1,0,0,0,0,0
OTUD4,0,0,0,1,1,6,0,0,13,0,0,0
OTX2,0,0,0,0,0,0,0,7,0,0,0,0
OVCH2,0,0,0,3,1,3,0,1,0,0,0,0
OXA1L,0,0,0,0,3,15,1,2,3,1,0,4
OXCT1,0,0,0,0,0,1,0,0,4,1,0,0
OXTR,0,0,0,3,0,0,0,1,4,0,0,0
P2RX1,0,0,0,1,8,0,0,0,28,0,0,0
P2RX4,0,0,0,0,0,0,0,0,4,0,0,0
P2RX7,0,0,0,1,1,7,1,2,0,0,0,0
P2RY12,0,0,0,0,0,0,0,0,2,0,0,0
P3H1,0,0,0,4,5,48,1,9,1,0,1,0
P3H2,0,0,0,0,1,4,0,4,3,1,0,0
PACRG,0,0,0,0,1,2,0,1,16,0,0,0
PACS1,0,0,0,2,0,0,0,0,1,0,0,0
PADI4,0,0,0,1,4,5,1,1,2,0,0,0
PADI6,0,0,0,1,4,2,1,1,4,0,0,0
PAFAH1B1,0,0,0,0,0,0,1,0,1,0,0,0
PAFAH1B3,0,0,0,1,0,0,0,0,1,0,1,0
PAK3,0,0,0,0,0,2,0,0,4,0,0,0
PAK5,0,0,0,4,1,7,0,3,15,0,0,0
PALB2,0,0,0,0,1,3,0,0,4,0,0,1
PALLD,0,0,0,1,1,25,1,1,4,0,0,7
PALM2-AKAP2,0,0,0,4,1,1,0,4,0,0,0,1
PAMR1,0,0,0,2,3,14,0,4,17,0,0,0
PAPD7,0,0,0,2,0,0,0,0,6,0,0,0
PAPOLA,0,0,0,1,0,0,2,0,4,0,0,0
PARD3B,0,0,0,1,4,2,3,6,13,0,0,0
PARD6A,0,0,0,0,0,0,0,6,1,0,0,0
PARD6G,0,0,0,2,2,1,0,1,5,0,0,0
PARK2,0,0,0,1,2,14,0,6,12,0,0,0
PARK7,0,0,0,0,0,0,0,0,4,0,0,0
PARL,0,0,0,1,0,0,2,0,0,0,0,0
PARN,0,0,0,0,2,0,0,1,2,0,0,0
PARP1,0,0,0,3,2,2,1,1,5,0,0,1
PARS2,0,0,0,1,0,2,0,1,0,0,0,0
PAX1,0,0,0,0,1,2,3,0,0,0,0,1
PAX2,0,0,0,1,0,2,0,0,2,0,0,0
PAX3,0,0,0,0,1,0,1,1,6,0,0,0
PAX4,0,0,0,1,4,2,0,1,2,0,1,0
PAX6,0,0,0,0,0,0,0,2,2,0,1,0
PAX7,0,0,0,0,4,2,2,1,0,1,0,1
PAX8,0,0,0,4,2,14,2,2,2,0,0,0
PAX9,0,0,0,0,1,0,0,1,1,0,0,0
PAXIP1,0,0,0,2,0,3,0,0,1,0,0,0
PBRM1,0,0,0,2,1,0,2,1,0,0,0,0
PBX4,0,0,0,1,0,5,0,1,0,0,0,0
PC,0,0,0,2,1,1,4,9,2,0,0,0
PCBD1,0,0,0,0,1,0,0,0,1,0,0,0
PCBP3,0,0,0,0,0,0,0,1,0,0,0,0
PCCA,0,0,0,1,2,5,1,1,5,0,0,0
PCCB,0,0,0,2,1,5,3,0,5,0,0,0
PCDH11X,0,0,0,2,3,0,1,0,2,0,0,3
PCDH15,0,0,0,5,5,17,1,3,8,0,2,1
PCDH18,0,0,0,0,1,2,0,1,6,0,0,0
PCDH19,0,0,0,1,0,15,0,0,8,0,0,0
PCDH9,0,0,0,2,0,2,0,1,1,0,1,0
PCDHA10,0,0,0,2,6,4,2,1,15,0,0,0
PCDHA13,0,0,0,1,0,10,0,1,1,0,0,0
PCDHB4,0,0,0,0,0,9,0,0,3,0,0,0
PCK1,0,0,0,1,4,8,3,6,2,0,0,0
PCLO,0,0,0,5,12,30,3,6,42,0,0,15
PCMT1,0,0,0,0,0,1,0,1,1,0,0,0
PCOLCE,0,0,0,0,0,1,0,0,8,0,0,0
PCSK1,0,0,0,3,0,0,1,0,0,0,0,0
PCSK2,0,0,0,0,2,8,1,0,0,0,0,1
PCSK9,0,0,0,2,0,3,1,0,3,0,0,0
PDE10A,0,0,0,1,1,1,0,4,3,0,0,2
PDE1A,0,0,0,0,0,4,0,0,2,0,1,2
PDE1C,0,0,0,0,0,5,4,4,4,0,0,0
PDE4B,0,0,0,0,1,0,1,3,0,1,0,1
PDE4D,0,0,0,0,0,0,1,0,2,0,0,4
PDE6B,0,0,0,1,2,10,0,0,3,0,0,4
PDE6C,0,0,0,1,2,10,0,2,7,0,0,0
PDE6D,0,0,0,0,0,0,0,0,0,0,0,0
PDE7B,0,0,0,2,0,0,0,0,2,0,0,1
PDE8B,0,0,0,1,0,0,0,1,2,0,0,2
PDGFB,0,0,0,2,0,1,0,1,0,0,0,0
PDGFRA,0,0,0,0,1,11,0,2,15,0,0,1
PDGFRB,0,0,0,0,2,7,3,5,0,0,0,1
PDGFRL,0,0,0,0,0,8,0,1,18,0,0,0
PDHB,0,0,0,1,1,0,0,0,5,0,0,0
PDHX,0,0,0,0,2,9,0,0,1,0,0,0
PDIA4,0,0,0,2,1,2,1,1,2,0,0,1
PDK1,0,0,0,0,0,0,0,0,6,0,0,0
PDK2,0,0,0,0,0,0,2,0,1,0,0,0
PDK4,0,0,0,0,1,0,0,0,23,0,0,0
PDLIM3,0,0,0,0,2,0,1,5,9,2,2,0
PDLIM4,0,0,0,2,0,10,1,0,0,0,0,0
PDLIM5,0,0,0,0,1,30,1,0,17,0,3,3
PDP1,0,0,0,1,0,0,0,0,10,0,1,0
PDPK1,0,0,0,1,0,0,1,1,5,0,0,0
PDPR,0,0,0,0,4,13,1,0,1,0,0,0
PDSS1,0,0,0,0,1,1,0,1,0,0,0,0
PDSS2,0,0,0,0,2,3,0,1,0,0,0,0
PDX1,0,0,0,0,1,1,0,0,4,0,0,0
PDXK,0,0,0,0,1,4,0,4,4,0,2,0
PDYN,0,0,0,0,0,0,0,0,0,0,0,0
PDZD7,0,0,0,3,3,6,1,5,15,0,1,0
PEAR1,0,0,0,0,2,10,1,2,3,0,0,4
PENK,0,0,0,0,0,0,5,0,0,0,0,0
PEPD,0,0,0,1,2,9,2,0,2,0,0,1
PER1,0,0,0,1,4,12,2,4,8,0,0,0
PER2,0,0,0,2,7,7,2,2,10,0,1,5
PEX10,0,0,0,1,1,6,0,1,1,0,0,0
PEX11B,0,0,0,5,0,0,1,3,0,0,0,0
PEX14,0,0,0,2,1,0,1,0,3,0,0,0
PEX16,0,0,0,1,4,1,0,0,2,2,0,3
PEX26,0,0,0,2,0,14,0,2,0,0,0,0
PEX5,0,0,0,1,0,14,0,2,1,2,0,0
PEX6,0,0,0,1,3,20,1,0,0,0,0,0
PFAS,0,0,0,3,3,10,2,1,5,1,0,1
PFKM,0,0,0,0,1,3,0,0,3,0,1,2
PFN1,0,0,0,1,0,0,1,0,0,0,4,0
PGAM1,0,0,0,0,1,0,0,1,0,0,0,0
PGAM2,0,0,0,2,0,0,0,1,5,0,0,0
PGAM5,0,0,0,0,1,0,0,0,5,1,0,0
PGAP1,0,0,0,1,2,6,1,2,5,0,0,0
PGAP2,0,0,0,1,1,0,1,0,0,1,0,0
PGAP3,0,0,0,0,0,1,1,0,0,0,0,0
PGBD1,0,0,0,0,3,2,1,0,11,2,0,1
PGBD3,0,0,0,0,2,4,1,1,0,0,0,0
PGBD4,0,0,0,1,0,0,1,2,0,0,0,0
PGC,0,0,0,1,0,3,0,1,4,0,1,0
PGD,0,0,0,1,0,1,2,0,0,0,0,0
PGM1,0,0,0,0,0,4,0,1,0,0,0,0
PGR,0,0,0,3,2,5,1,0,25,0,0,0
PGRMC1,0,0,0,0,0,2,0,0,2,0,2,0
PHACTR1,0,0,0,0,0,0,0,1,1,0,0,4
PHB,0,0,0,1,0,18,0,1,0,0,0,0
PHB2,0,0,0,2,1,0,0,0,2,0,0,0
PHC1,0,0,0,3,2,0,3,1,5,0,0,0
PHEX,0,0,0,0,3,2,0,0,7,0,0,0
PHF21A,0,0,0,0,1,2,1,1,0,0,0,0
PHF3,0,0,0,6,1,4,0,1,1,0,4,0
PHGDH,0,0,0,1,1,6,2,1,0,0,0,0
PHIP,0,0,0,5,1,0,1,5,4,0,0,1
PHKA2,0,0,0,2,2,9,0,2,15,1,0,0
PHKG2,0,0,0,0,0,0,1,0,8,0,0,0
PHLDA2,0,0,0,0,1,0,1,0,0,0,0,0
PHLPP2,0,0,0,0,7,3,0,1,5,0,0,0
PHYH,0,0,0,0,0,3,0,0,4,0,0,0
PHYKPL,0,0,0,1,0,4,1,3,0,0,0,0
PIAS1,0,0,0,0,0,0,0,0,2,0,1,0
PICK1,0,0,0,2,1,3,0,1,5,0,0,0
PID1,0,0,0,1,0,2,0,0,2,0,0,0
PIEZO2,0,0,0,7,10,38,0,1,6,0,0,0
PIF1,0,0,0,0,1,7,0,2,0,0,0,0
PIGA,0,0,0,0,0,1,0,2,0,0,0,0
PIGL,0,0,0,2,0,6,1,0,0,0,1,0
PIGM,0,0,0,0,1,0,0,0,1,0,0,0
PIGO,0,0,0,3,1,7,0,2,10,1,0,0
PIGR,0,0,0,2,2,10,1,1,13,0,1,0
PIGT,0,0,0,0,0,1,0,0,5,0,0,0
PIGV,0,0,0,3,3,3,0,0,1,0,0,0
PIGZ,0,0,0,0,7,0,2,2,0,0,0,0
PIK3C3,0,0,0,1,1,0,1,5,2,1,0,1
PIK3CA,0,0,0,0,0,0,0,6,0,0,0,1
PIK3CB,0,0,0,0,5,0,1,4,5,0,2,1
PIK3CD,0,0,0,1,2,8,1,3,15,0,1,0
PIK3R1,0,0,0,2,0,0,1,1,3,0,0,0
PIK3R2,0,0,0,3,2,7,1,0,0,0,0,0
PIK3R4,0,0,0,2,0,9,9,1,4,0,0,0
PIK3R5,0,0,0,0,2,3,0,0,4,0,1,1
PIKFYVE,0,0,0,1,0,29,1,0,12,0,0,1
PIM1,0,0,0,1,1,1,0,1,0,0,0,0
PIN1,0,0,0,0,0,1,2,0,0,3,1,7
PINK1,0,0,0,2,1,16,0,1,0,0,0,0
PIP4K2A,0,0,0,1,0,4,2,1,2,0,0,0
PIP5K1C,0,0,0,1,0,5,1,1,31,0,0,5
PITPNA,0,0,0,0,0,0,8,5,1,0,3,0
PITPNM3,0,0,0,3,3,2,3,11,26,0,0,0
PITX1,0,0,0,0,0,2,2,0,0,0,0,0
PITX2,0,0,0,0,0,15,0,0,3,0,0,0
PIWIL4,0,0,0,1,1,18,1,1,1,0,0,0
PKD1,0,0,0,20,24,90,7,31,110,2,5,5
PKD2,0,0,0,2,4,3,0,1,1,0,0,0
PKLR,0,0,0,0,2,12,1,4,0,0,0,0
PKM,0,0,0,0,2,0,0,0,2,0,0,1
PKN3,0,0,0,0,4,7,3,2,0,0,0,0
PKNOX1,0,0,0,0,3,0,1,0,2,0,0,0
PKP1,0,0,0,1,1,6,1,2,0,0,0,0
PKP2,0,0,0,4,5,5,0,1,0,0,0,0
PLA2G2D,0,0,0,0,1,9,1,1,0,0,0,0
PLA2G4A,0,0,0,0,1,1,0,4,0,0,0,6
PLA2G4C,0,0,0,2,1,5,2,1,0,0,0,0
PLA2G6,0,0,0,2,0,0,0,4,6,1,0,3
PLAT,0,0,0,1,2,14,0,3,6,0,0,1
PLAUR,0,0,0,0,2,4,0,2,11,0,0,0
PLCB1,0,0,0,4,4,6,1,1,1,1,0,1
PLCB2,0,0,0,1,2,10,3,0,0,0,0,2
PLCB4,0,0,0,3,0,28,1,1,6,0,0,2
PLCD1,0,0,0,4,4,4,0,4,2,0,3,3
PLCD4,0,0,0,3,1,1,0,2,9,0,0,0
PLCE1,0,0,0,8,1,10,0,1,5,0,0,1
PLCG1,0,0,0,4,2,0,0,2,17,0,0,0
PLCG2,0,0,0,2,2,4,3,2,16,0,0,2
PLCZ1,0,0,0,1,0,3,0,1,0,0,0,0
PLD2,0,0,0,5,5,4,5,1,1,0,0,0
PLD3,0,0,0,1,1,5,0,1,1,0,0,0
PLEC,0,0,0,20,24,71,6,18,80,3,1,16
PLEKHG5,0,0,0,1,0,15,1,8,8,0,0,0
PLEKHM1,0,0,0,0,8,3,1,1,1,0,2,6
PLG,0,0,0,0,2,9,1,1,8,0,0,0
PLIN1,0,0,0,8,1,2,1,0,0,0,0,2
PLIN4,0,0,0,2,2,1,0,0,14,0,0,0
PLK1,0,0,0,1,3,1,1,1,0,0,0,1
PLK4,0,0,0,1,0,5,0,1,3,0,0,1
PLOD1,0,0,0,3,1,13,2,0,8,0,0,0
PLOD2,0,0,0,3,1,9,1,0,0,0,0,0
PLOD3,0,0,0,0,1,5,4,2,7,0,0,0
PLRG1,0,0,0,0,0,0,0,1,0,0,0,0
PLXNA1,0,0,0,2,5,25,0,9,6,0,1,0
PLXNA2,0,0,0,5,1,6,1,1,30,0,0,2
PLXNA3,0,0,0,5,2,20,0,4,29,0,0,0
PLXNA4,0,0,0,4,6,10,2,5,9,0,0,22
PLXNB1,0,0,0,5,3,2,0,3,1,0,0,0
PLXNB3,0,0,0,4,11,21,4,3,21,0,1,0
PLXND1,0,0,0,7,12,3,6,3,6,0,0,6
PML,0,0,0,1,1,10,0,2,12,0,1,10
PMP22,0,0,0,0,0,24,2,0,1,0,0,0
PMS1,0,0,0,3,1,9,0,1,4,1,0,0
PMS2,0,0,0,6,2,22,2,0,1,0,1,4
PMS2P3,0,0,0,0,0,0,0,0,1,0,3,2
PNKD,0,0,0,0,1,3,0,0,1,0,2,17
PNLIP,0,0,0,0,0,0,0,2,2,0,0,0
PNPLA1,0,0,0,1,3,7,1,0,0,0,0,0
PNPLA2,0,0,0,1,3,7,1,0,11,0,0,0
PNPLA6,0,0,0,6,2,12,3,3,10,1,1,1
PNPT1,0,0,0,0,0,6,1,1,12,0,0,0
POC1A,0,0,0,0,0,2,1,1,2,0,0,0
PODXL,0,0,0,1,0,4,2,0,2,0,0,0
POFUT1,0,0,0,1,0,2,3,0,5,0,0,0
POGLUT1,0,0,0,1,0,4,4,0,0,0,0,0
POGZ,0,0,0,0,4,2,0,0,8,0,0,0
POLA1,0,0,0,2,1,9,2,1,9,0,0,0
POLB,0,0,0,0,0,0,1,1,1,0,0,2
POLD1,0,0,0,4,6,8,4,2,10,0,0,1
POLD2,0,0,0,0,0,4,0,1,13,0,0,0
POLE,0,0,0,6,7,11,3,3,14,0,0,1
POLE3,0,0,0,0,0,0,0,1,0,0,0,0
POLE4,0,0,0,0,0,0,0,0,4,0,0,0
POLG,0,0,0,7,6,10,2,4,19,0,0,0
POLH,0,0,0,3,0,19,2,3,2,0,0,1
POLL,0,0,0,0,0,7,0,3,4,0,0,0
POLM,0,0,0,0,0,1,0,2,1,0,0,0
POLR1C,0,0,0,0,2,13,1,0,2,0,0,0
POLR2A,0,0,0,4,0,0,4,3,4,0,0,0
POLR2B,0,0,0,1,0,0,1,3,0,0,0,0
POLR2C,0,0,0,0,0,0,0,0,5,0,0,0
POLR2D,0,0,0,1,0,1,0,1,0,0,0,0
POLR2E,0,0,0,2,1,4,1,0,5,0,0,0
POLR2H,0,0,0,0,0,0,0,0,4,0,0,0
POLR2I,0,0,0,0,0,0,1,0,0,0,0,0
POLR2J3,0,0,0,0,0,1,0,1,0,2,0,0
POLR3A,0,0,0,2,1,3,4,0,28,0,0,0
POLR3B,0,0,0,1,0,0,0,1,1,0,0,1
POLRMT,0,0,0,4,6,16,3,3,32,1,0,1
POMGNT2,0,0,0,2,2,3,0,0,2,0,0,0
POMT1,0,0,0,3,3,0,1,1,8,0,0,5
POMT2,0,0,0,0,5,1,1,1,9,0,0,0
POP1,0,0,0,0,1,9,2,0,7,10,0,0
POR,0,0,0,2,2,8,0,6,14,0,0,1
PORCN,0,0,0,2,0,0,0,2,0,0,0,0
POSTN,0,0,0,2,2,1,1,3,0,1,1,1
POT1,0,0,0,1,0,2,1,1,0,0,0,0
POU1F1,0,0,0,0,0,13,3,0,3,0,0,0
POU2F1,0,0,0,1,3,1,2,3,14,0,0,0
POU3F3,0,0,0,0,0,0,0,2,1,0,0,0
POU3F4,0,0,0,0,1,2,0,1,0,0,0,0
PPAN-P2RY11,0,0,0,2,1,3,0,0,3,0,0,0
PPARA,0,0,0,0,0,21,3,0,3,0,0,0
PPARD,0,0,0,0,0,0,1,0,5,0,0,1
PPARG,0,0,0,0,0,0,0,0,13,0,4,0
PPARGC1A,0,0,0,1,0,0,0,5,0,0,0,0
PPARGC1B,0,0,0,3,8,3,0,0,31,0,0,12
PPAT,0,0,0,1,0,0,0,1,5,1,0,0
PPIB,0,0,0,1,1,0,0,0,1,0,0,0
PPIG,0,0,0,7,1,0,1,0,2,0,0,1
PPM1B,0,0,0,0,1,0,1,0,0,0,0,0
PPM1D,0,0,0,1,0,1,0,0,5,0,0,1
PPM1G,0,0,0,1,0,1,4,0,0,0,0,0
PPM1K,0,0,0,0,0,0,0,2,0,0,0,0
PPOX,0,0,0,1,0,3,2,0,1,0,0,2
PPP1R12B,0,0,0,0,0,1,1,1,1,0,3,0
PPP1R15B,0,0,0,4,5,2,0,2,0,0,0,0
PPP1R8,0,0,0,0,0,3,0,1,2,0,0,0
PPP2R1A,0,0,0,0,0,0,0,0,1,0,0,1
PPP2R2A,0,0,0,1,0,0,1,0,0,0,0,0
PPP2R2B,0,0,0,2,1,8,1,1,3,0,2,3
PPP2R2C,0,0,0,0,0,0,1,0,0,0,0,5
PPP2R5B,0,0,0,0,2,1,1,1,2,0,0,0
PPP2R5C,0,0,0,0,0,0,0,0,5,0,0,8
PPP2R5D,0,0,0,0,0,0,0,7,16,0,0,0
PPP4C,0,0,0,0,0,0,0,2,6,0,0,0
PPP4R1,0,0,0,0,2,7,1,0,23,0,0,0
PPP4R2,0,0,0,0,2,11,0,0,5,0,0,0
PPP4R3A,0,0,0,0,1,0,2,0,9,0,0,0
PPP4R3B,0,0,0,1,0,7,0,0,1,0,0,0
PPP4R4,0,0,0,0,0,5,0,0,6,0,0,0
PPP6R1,0,0,0,0,2,15,0,6,2,1,0,0
PPP6R2,0,0,0,4,3,31,2,5,11,0,0,2
PPP6R3,0,0,0,0,1,0,8,2,8,0,0,0
PRAF2,0,0,0,0,0,0,0,0,2,0,0,0
PRAG1,0,0,0,4,9,7,2,6,9,0,0,0
PRAM1,0,0,0,3,5,5,2,5,1,0,0,0
PRCC,0,0,0,0,0,3,0,0,1,0,0,0
PRCP,0,0,0,0,0,0,0,1,19,0,0,0
PRDM1,0,0,0,0,1,0,2,0,5,0,0,0
PRDM16,0,0,0,4,1,9,1,12,5,2,0,0
PRDM2,0,0,0,0,0,3,1,0,1,0,0,1
PRDM5,0,0,0,0,0,3,0,0,2,0,0,0
PRDM9,0,0,0,2,1,15,0,1,2,0,0,1
PRDX4,0,0,0,0,0,0,0,0,4,0,0,0
PREPL,0,0,0,1,2,1,3,0,0,0,0,0
PRF1,0,0,0,1,6,10,0,4,3,0,0,0
PRICKLE1,0,0,0,1,1,0,0,0,37,0,0,1
PRICKLE2,0,0,0,4,0,10,0,0,8,0,0,0
PRIMPOL,0,0,0,0,4,0,2,0,0,0,0,0
PRKAA2,0,0,0,3,0,3,0,9,0,0,0,0
PRKACA,0,0,0,0,0,0,0,0,5,0,0,1
PRKACG,0,0,0,0,0,0,1,0,0,0,0,0
PRKAG2,0,0,0,0,4,0,1,1,2,1,0,1
PRKAG3,0,0,0,0,2,3,0,0,5,0,0,0
PRKCA,0,0,0,3,2,2,1,3,0,0,0,0
PRKCB,0,0,0,0,1,11,1,0,6,0,0,0
PRKCD,0,0,0,2,0,1,0,0,2,0,0,0
PRKCG,0,0,0,0,0,1,1,0,9,0,0,0
PRKCH,0,0,0,0,0,10,0,0,4,1,0,3
PRKCSH,0,0,0,1,0,8,1,0,16,0,1,1
PRKD1,0,0,0,1,0,0,0,0,2,0,0,0
PRKD3,0,0,0,0,2,35,1,0,3,0,0,0
PRKG1,0,0,0,1,1,0,5,0,3,0,0,0
PRKG2,0,0,0,1,0,3,0,1,9,0,0,0
PRKRA,0,0,0,0,1,0,0,1,8,0,0,0
PRL,0,0,0,0,0,0,1,0,0,0,0,0
PRLHR,0,0,0,0,0,0,0,0,6,0,0,0
PRLR,0,0,0,1,2,1,0,1,0,0,0,0
PRM2,0,0,0,1,0,1,0,0,4,0,0,0
PRMT2,0,0,0,1,0,0,0,0,26,0,0,0
PRMT3,0,0,0,1,0,0,0,1,0,0,0,0
PRNP,0,0,0,2,1,2,1,0,3,0,0,0
PROC,0,0,0,1,0,0,0,0,2,0,0,0
PROCR,0,0,0,0,0,5,0,0,1,0,0,0
PRODH,0,0,0,3,0,16,2,1,8,0,0,19
PROK2,0,0,0,3,3,1,0,0,2,0,0,0
PROKR1,0,0,0,0,0,1,0,2,5,0,0,0
PROKR2,0,0,0,1,1,7,1,0,1,0,0,0
PROS1,0,0,0,0,1,3,1,0,1,0,0,0
PROX1,0,0,0,0,0,0,0,1,2,0,0,0
PROZ,0,0,0,0,3,2,1,1,2,1,0,2
PRPF19,0,0,0,0,0,0,0,0,29,0,0,0
PRPF3,0,0,0,0,0,0,0,0,0,0,0,0
