,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
CD300LB,0,0,0,0,0,0,0,0,1,0,0,0
CD320,0,0,0,10,2,116,2,0,7,1,1,1
CD38,0,0,0,12,4,45,1,0,110,0,1,6
CD3D,0,0,0,4,3,0,0,5,2,1,4,2
CD3E,0,0,0,13,1,15,9,1,42,0,1,0
CD4,0,0,0,8,9,85,1,8,4,0,3,43
CD44,0,0,0,9,29,44,9,25,25,0,2,8
CD46,0,0,0,10,42,0,0,10,7,6,2,8
CD48,0,0,0,0,0,0,1,0,0,0,0,1
CD5,0,0,0,10,22,116,1,21,0,0,1,4
CD58,0,0,0,9,2,28,0,4,6,0,0,0
CD59,0,0,0,3,0,0,2,0,19,0,0,0
CD7,0,0,0,0,0,0,0,0,1,0,0,0
CD72,0,0,0,4,4,19,1,0,1,0,0,0
CD74,0,0,0,1,0,12,6,6,350,0,0,0
CD79B,0,0,0,4,0,0,7,44,0,0,2,0
CD80,0,0,0,1,3,7,1,2,0,0,0,0
CD81,0,0,0,6,0,0,6,8,66,0,1,2
CD82,0,0,0,3,1,3,4,10,56,0,0,0
CD83,0,0,0,0,0,0,0,0,1,0,0,0
CD86,0,0,0,5,1,21,0,5,0,1,0,0
CD8A,0,0,0,4,0,0,0,2,6,16,7,11
CDA,0,0,0,1,99,1,2,0,2,2,0,5
CDADC1,0,0,0,0,0,0,0,1,0,0,0,1
CDC123,0,0,0,0,0,0,0,0,1,0,0,0
CDC14A,0,0,0,0,0,1,0,0,2,0,0,2
CDC14B,0,0,0,0,1,0,0,0,1,0,0,0
CDC25A,0,0,0,13,4,2,7,0,49,1,0,0
CDC25B,0,0,0,0,0,0,0,1,0,0,0,0
CDC37,0,0,0,0,0,3,0,0,1,1,0,0
CDC42,0,0,0,0,0,0,2,0,10,1,0,7
CDC42BPA,0,0,0,0,0,1,0,0,3,1,0,2
CDC42BPB,0,0,0,28,77,61,17,49,237,1,0,18
CDC42EP4,0,0,0,0,0,0,0,0,1,0,0,0
CDC5L,0,0,0,7,8,0,2,4,0,0,2,0
CDC73,0,0,0,4,0,0,0,3,8,9,2,12
CDCA2,0,0,0,0,0,4,0,0,1,0,0,0
CDCA7L,0,0,0,14,31,4,2,6,123,0,4,1
CDH1,0,0,0,37,87,139,22,16,104,2,0,3
CDH11,0,0,0,0,0,0,0,0,1,0,0,0
CDH12,0,0,0,1,37,10,2,52,89,3,0,8
CDH13,0,0,0,22,40,149,26,14,75,8,1,24
CDH15,0,0,0,29,38,18,8,26,21,8,0,0
CDH16,0,0,0,0,0,0,0,0,2,0,0,0
CDH17,0,0,0,0,0,0,0,0,1,3,0,0
CDH18,0,0,0,6,15,9,2,3,24,3,0,2
CDH19,0,0,0,32,17,138,5,22,0,1,0,0
CDH2,0,0,0,18,5,10,10,12,15,1,0,1
CDH20,0,0,0,24,9,0,7,8,23,0,0,1
CDH22,0,0,0,0,0,0,1,0,0,0,0,0
CDH24,0,0,0,1,0,1,0,0,1,0,0,0
CDH5,0,0,0,48,24,200,18,37,6,0,1,0
CDH8,0,0,0,13,1,52,12,4,23,3,9,1
CDH9,0,0,0,5,5,6,6,27,0,0,0,0
CDHR2,0,0,0,0,0,0,0,1,3,0,0,0
CDHR5,0,0,0,0,0,0,0,0,1,0,0,0
CDK10,0,0,0,0,0,0,1,1,0,0,0,0
CDK11A,0,0,0,24,23,78,4,43,79,1,1,6
CDK13,0,0,0,0,0,4,1,1,0,0,0,0
CDK19,0,0,0,0,1,0,1,7,4,0,0,0
CDK3,0,0,0,0,0,1,0,0,2,0,0,0
CDK4,0,0,0,5,5,2,6,7,0,0,0,0
CDK5R1,0,0,0,1,1,18,1,1,1,0,0,43
CDK5RAP1,0,0,0,0,0,0,0,1,0,0,0,2
CDK6,0,0,0,0,2,12,4,3,18,0,0,0
CDK7,0,0,0,27,0,1,0,3,60,0,1,13
CDK8,0,0,0,0,3,4,1,8,3,0,0,0
CDK9,0,0,0,0,0,0,0,0,0,1,0,0
CDKL2,0,0,0,0,0,0,0,0,1,0,0,0
CDKN1A,0,0,0,9,6,74,1,0,5,0,0,0
CDKN1B,0,0,0,0,2,29,4,3,0,0,2,0
CDKN1C,0,0,0,1,0,0,1,0,4,0,0,0
CDKN2A,0,0,0,10,1,1,0,3,3,1,0,60
CDKN2AIP,0,0,0,6,2,2,3,15,5,0,0,0
CDKN2C,0,0,0,4,0,0,0,3,0,0,0,0
CDR2,0,0,0,0,0,0,0,1,0,0,0,0
CDRT15,0,0,0,0,0,0,0,0,1,0,0,1
CDSN,0,0,0,14,3,63,2,9,5,0,0,0
CDX1,0,0,0,9,4,0,2,0,1,0,2,0
CDYL,0,0,0,15,30,0,10,7,250,3,0,1
CEACAM16,0,0,0,19,20,32,13,20,182,0,0,3
CEBPA,0,0,0,0,0,0,7,0,1,0,0,0
CEBPE,0,0,0,17,6,65,4,38,74,0,0,1
CELA2A,0,0,0,0,0,0,0,0,1,0,0,0
CELF4,0,0,0,3,20,12,6,14,210,0,0,0
CELF5,0,0,0,0,0,0,0,0,2,0,0,0
CELSR2,0,0,0,92,90,509,74,93,136,0,0,0
CELSR3,0,0,0,0,1,1,0,0,3,0,0,0
CEMIP,0,0,0,23,41,153,19,52,173,7,2,8
CENPF,0,0,0,0,0,0,0,0,3,0,0,1
CENPH,0,0,0,0,0,0,0,0,3,0,0,0
CENPW,0,0,0,0,0,0,0,1,0,0,0,0
CEP112,0,0,0,0,0,0,0,1,0,0,0,1
CEP120,0,0,0,18,20,170,11,13,92,0,2,4
CEP128,0,0,0,0,0,3,0,3,0,0,0,1
CEP162,0,0,0,1,1,0,0,0,1,0,0,0
CEP170B,0,0,0,67,128,160,32,59,333,5,5,1
CEP295,0,0,0,0,0,4,0,0,1,0,0,0
CEP41,0,0,0,3,42,53,4,4,1,52,56,584
CEP57,0,0,0,12,2,8,15,4,0,0,1,5
CEP68,0,0,0,19,37,107,10,4,122,0,0,0
CEP70,0,0,0,0,0,0,0,0,3,0,1,0
CEP72,0,0,0,0,1,0,0,0,1,0,0,0
CEP85,0,0,0,0,3,0,1,0,0,0,0,1
CEPT1,0,0,0,3,0,0,0,0,2,0,0,0
CERS1,0,0,0,10,18,12,0,0,1,0,0,0
CERS3,0,0,0,6,1,52,7,45,3,0,2,4
CERS4,0,0,0,0,1,0,0,1,0,0,0,1
CERS6,0,0,0,3,6,31,3,29,0,0,0,1
CETN2,0,0,0,5,9,3,2,20,0,0,0,1
CFAP161,0,0,0,0,0,0,0,0,2,0,0,0
CFAP206,0,0,0,0,0,0,0,0,2,0,0,2
CFAP46,0,0,0,0,1,0,0,4,0,0,28,0
CFAP54,0,0,0,0,0,0,0,0,1,0,0,1
CFAP58,0,0,0,0,1,0,0,1,0,0,0,1
CFAP61,0,0,0,1,0,0,0,0,1,0,1,5
CFAP65,0,0,0,2,1,2,0,1,0,0,0,0
CFAP73,0,0,0,0,0,3,0,0,1,0,0,0
CFAP74,0,0,0,2,0,0,0,0,3,0,2,0
CFAP97,0,0,0,0,1,0,0,0,1,0,0,0
CFB,0,0,0,8,0,30,1,6,45,3,0,0
CFD,0,0,0,2,1,0,4,4,12,0,4,27
CFI,0,0,0,5,39,47,0,9,5,3,3,23
CFL1,0,0,0,3,0,0,0,22,10,0,0,0
CFLAR,0,0,0,5,0,1,16,0,1,6,0,7
CFP,0,0,0,10,27,45,4,6,1,0,0,1
CGA,0,0,0,1,4,0,0,2,35,0,0,3
CGREF1,0,0,0,0,0,0,0,0,1,0,1,0
CHADL,0,0,0,0,0,1,0,3,0,0,0,0
CHAF1A,0,0,0,0,0,1,0,0,6,0,0,0
CHAF1B,0,0,0,26,9,94,4,3,83,0,0,0
CHAMP1,0,0,0,15,28,103,8,0,23,0,0,0
CHAT,0,0,0,10,19,220,8,14,43,5,0,4
CHCHD10,0,0,0,1,0,14,0,0,45,0,0,0
CHD1,0,0,0,8,27,421,22,26,12,0,0,1
CHD2,0,0,0,43,28,41,22,37,180,0,1,10
CHD3,0,0,0,21,69,65,62,54,146,4,8,11
CHD4,0,0,0,10,11,3,19,19,37,0,0,2
CHD5,0,0,0,0,0,0,0,0,2,0,0,10
CHD6,0,0,0,78,32,135,29,83,121,2,0,12
CHD7,0,0,0,52,49,129,35,74,210,5,0,17
CHD8,0,0,0,45,37,32,16,35,95,3,0,79
CHERP,0,0,0,0,0,0,0,1,0,0,0,2
CHGA,0,0,0,12,11,37,7,2,1,1,3,4
CHI3L1,0,0,0,14,37,149,11,2,6,0,0,37
CHI3L2,0,0,0,7,3,81,7,4,67,0,0,27
CHIC2,0,0,0,0,0,0,0,0,18,2,5,2
CHKB,0,0,0,18,12,191,3,2,35,0,0,0
CHL1,0,0,0,21,14,40,12,6,74,4,0,2
CHM,0,0,0,52,7,70,4,8,34,0,142,29
CHML,0,0,0,0,0,0,0,1,0,0,0,0
CHMP4B,0,0,0,0,0,0,7,6,8,0,5,0
CHN1,0,0,0,0,5,6,17,4,4,13,43,13
CHPF,0,0,0,11,16,60,37,11,146,3,0,0
CHRDL1,0,0,0,9,10,5,2,82,37,0,0,0
CHRDL2,0,0,0,0,1,2,0,1,0,2,0,0
CHRM1,0,0,0,18,7,0,5,1,7,0,0,4
CHRM2,0,0,0,2,0,159,3,2,0,0,0,3
CHRNA1,0,0,0,7,2,6,14,11,78,0,5,1
CHRNA10,0,0,0,0,0,0,1,0,0,0,0,0
CHRNA4,0,0,0,40,12,10,10,36,231,41,100,313
CHRNA7,0,0,0,9,2,5,13,4,10,1,0,0
CHRNA9,0,0,0,21,11,285,11,10,42,0,0,0
CHRNB2,0,0,0,6,18,25,7,2,53,0,0,0
CHRNB4,0,0,0,6,16,147,2,22,8,6,15,15
CHST12,0,0,0,0,0,0,2,0,0,0,0,0
CHST13,0,0,0,0,0,0,0,0,1,0,0,0
CHST14,0,0,0,8,11,22,4,0,0,0,0,0
CHST3,0,0,0,7,68,15,25,9,136,1,0,0
CHST6,0,0,0,6,14,25,8,4,24,0,0,0
CHST7,0,0,0,19,42,9,0,8,4,2,0,0
CHSY1,0,0,0,21,20,17,30,15,27,0,0,0
CHSY3,0,0,0,17,8,1,3,0,41,0,0,0
CHTF18,0,0,0,0,0,0,0,0,1,1,1,7
CHUK,0,0,0,9,4,8,7,10,109,0,29,4
CIAO1,0,0,0,4,2,16,1,2,22,0,0,30
CIB1,0,0,0,0,2,0,0,1,0,0,0,0
CIC,0,0,0,65,43,37,61,71,57,0,7,0
CIDEA,0,0,0,11,5,92,4,2,4,0,1,0
CIPC,0,0,0,0,0,0,0,0,1,0,0,0
CIRBP,0,0,0,0,0,0,0,0,5,0,0,0
CISD2,0,0,0,0,1,5,3,0,91,4,0,0
CISH,0,0,0,7,5,16,0,8,34,0,0,1
CITED2,0,0,0,1,1,87,2,3,31,0,0,0
CIZ1,0,0,0,29,22,146,41,9,66,0,0,1
CKAP5,0,0,0,0,0,0,0,0,1,0,0,0
CLASP1,0,0,0,0,0,0,0,0,3,112,98,269
CLASP2,0,0,0,47,13,14,15,38,8,0,3,1
CLCF1,0,0,0,5,11,0,3,4,7,0,1,0
CLCN3,0,0,0,18,1,0,3,17,0,1,0,20
CLCN4,0,0,0,5,1,6,16,13,78,0,0,0
CLCN5,0,0,0,11,8,2,18,8,0,0,0,2
CLCN6,0,0,0,17,9,141,18,26,26,0,0,1
CLCN7,0,0,0,23,12,0,23,44,13,5,6,18
CLDN1,0,0,0,5,4,2,4,0,6,0,4,0
CLDN10,0,0,0,1,0,0,1,0,0,0,0,0
CLDN11,0,0,0,0,0,0,1,0,0,0,0,0
CLDN16,0,0,0,6,14,4,1,3,0,4,7,8
CLDN19,0,0,0,1,8,4,9,4,0,0,0,9
CLDN9,0,0,0,0,0,0,0,0,4,0,0,0
CLEC14A,0,0,0,0,0,0,0,0,1,0,0,0
CLEC16A,0,0,0,0,0,3,0,1,0,0,0,1
CLEC2D,0,0,0,0,11,31,4,1,0,0,1,8
CLEC3B,0,0,0,0,0,0,1,2,0,0,0,0
CLEC4A,0,0,0,0,0,0,0,0,1,0,0,1
CLEC4D,0,0,0,7,2,10,0,13,7,0,0,0
CLEC4E,0,0,0,1,0,3,4,0,35,0,0,0
CLEC7A,0,0,0,5,22,0,0,0,1,0,0,3
CLIC5,0,0,0,4,4,216,1,21,2,0,4,0
CLIC6,0,0,0,0,0,0,0,0,2,0,0,0
CLIP4,0,0,0,0,0,0,1,0,1,0,0,1
CLK2,0,0,0,20,6,121,3,10,20,0,0,0
CLMN,0,0,0,0,0,0,0,1,0,0,1,0
CLMP,0,0,0,7,0,15,3,0,56,0,0,5
CLN5,0,0,0,7,3,0,2,1,0,7,18,233
CLN8,0,0,0,6,3,7,0,15,0,0,0,0
CLOCK,0,0,0,20,6,34,3,8,15,0,2,11
CLP1,0,0,0,5,3,30,1,1,1,0,0,0
CLPS,0,0,0,0,0,0,0,1,0,0,4,0
CLPSL1,0,0,0,1,0,0,0,0,1,0,0,0
CLPTM1,0,0,0,15,13,12,23,66,173,0,9,1
CLPTM1L,0,0,0,0,9,97,12,6,19,0,1,4
CLSTN1,0,0,0,17,31,51,9,33,105,0,1,62
CLSTN2,0,0,0,21,28,51,10,17,60,3,0,16
CLSTN3,0,0,0,0,0,1,0,0,6,0,0,0
CLTA,0,0,0,0,0,0,0,1,0,0,0,0
CLU,0,0,0,13,24,35,5,14,7,21,24,80
CLUH,0,0,0,2,0,0,0,0,3,0,0,0
CMIP,0,0,0,13,17,0,17,5,107,2,9,16
CMPK1,0,0,0,2,0,0,0,6,0,0,2,1
CMTR1,0,0,0,0,0,0,0,0,1,0,0,0
CMTR2,0,0,0,0,0,0,3,0,0,0,0,0
CNBP,0,0,0,0,0,0,0,2,0,0,0,2
CNDP2,0,0,0,28,30,9,22,19,64,0,1,0
CNIH3,0,0,0,0,0,0,0,1,0,0,0,3
CNKSR2,0,0,0,10,0,2,3,4,0,0,0,4
CNNM2,0,0,0,3,6,5,2,29,90,4,3,1
CNNM4,0,0,0,9,5,4,8,10,27,0,0,4
CNOT1,0,0,0,1,0,0,0,0,0,0,0,1
CNOT3,0,0,0,19,12,56,6,22,147,0,0,17
CNOT4,0,0,0,15,5,11,7,46,31,3,1,46
CNPY2,0,0,0,0,0,0,0,0,2,0,0,0
CNR2,0,0,0,4,1,2,7,2,1,0,0,0
CNTF,0,0,0,6,33,17,0,0,11,0,0,0
CNTFR,0,0,0,0,1,0,0,0,1,0,0,0
CNTN2,0,0,0,9,32,42,22,9,81,0,0,6
CNTN3,0,0,0,0,0,1,0,0,1,0,0,0
CNTNAP3,0,0,0,0,0,0,0,2,1,0,0,0
CNTNAP4,0,0,0,29,21,201,12,8,122,6,0,58
CNTNAP5,0,0,0,50,24,168,37,5,37,2,1,55
CNTRL,0,0,0,0,1,4,1,0,0,0,0,0
COA6,0,0,0,4,1,3,0,37,1,1,1,0
COL11A2,0,0,0,18,31,94,9,15,149,1,5,39
COL13A1,0,0,0,0,0,0,1,0,1,0,0,3
COL14A1,0,0,0,2,0,2,0,0,1,0,1,0
COL16A1,0,0,0,0,1,1,0,1,1,2,0,2
COL1A1,0,0,0,47,20,135,149,25,127,6,6,40
COL25A1,0,0,0,10,8,0,9,10,3,0,0,31
COL27A1,0,0,0,28,69,377,32,46,350,4,0,5
COL2A1,0,0,0,39,45,22,52,111,353,12,1,159
COL3A1,0,0,0,35,76,295,16,39,32,0,1,55
COL4A3BP,0,0,0,9,9,45,4,7,37,2,0,0
COL4A4,0,0,0,53,29,31,21,118,77,1,0,7
COL4A5,0,0,0,17,23,17,20,11,7,2,11,1
COL4A6,0,0,0,12,32,406,18,44,34,0,4,2
COL5A1,0,0,0,36,75,189,59,42,333,24,10,19
COL5A2,0,0,0,24,16,83,30,51,101,0,14,8
COL5A3,0,0,0,0,1,0,0,0,2,0,0,5
COL6A1,0,0,0,33,65,215,29,53,540,4,3,61
COL6A2,0,0,0,48,206,187,43,47,445,2,19,91
COL6A3,0,0,0,87,175,289,55,67,482,1,5,10
COL6A4P2,0,0,0,0,0,0,0,0,4,0,1,695
COL8A2,0,0,0,25,7,282,12,69,122,0,27,2
COLEC11,0,0,0,17,13,22,3,10,91,31,18,14
COMMD1,0,0,0,0,1,0,0,5,8,0,0,5
COMP,0,0,0,44,28,23,13,34,4,0,0,8
COMT,0,0,0,14,32,0,5,5,4,1,7,9
COPE,0,0,0,0,0,0,0,0,1,1,0,0
COPS2,0,0,0,0,0,0,10,0,2,0,0,0
COQ10B,0,0,0,0,0,0,0,0,2,0,0,0
COQ5,0,0,0,0,5,12,0,1,22,1,0,2
COQ6,0,0,0,13,46,60,2,7,1,1,0,5
COQ8B,0,0,0,5,24,73,0,11,10,0,0,0
COQ9,0,0,0,5,5,54,0,2,6,0,3,4
CORO1B,0,0,0,0,0,0,0,0,1,0,0,2
CORO7-PAM16,0,0,0,6,12,1,4,0,3,0,0,0
COX10,0,0,0,5,34,49,19,3,81,18,0,20
COX19,0,0,0,0,0,0,0,0,1,0,0,0
COX20,0,0,0,1,3,1,0,0,2,2,0,0
COX4I1,0,0,0,0,0,0,2,14,0,0,0,0
COX5A,0,0,0,0,29,21,0,1,4,0,0,0
COX5B,0,0,0,0,1,84,0,0,23,0,0,0
COX6A1,0,0,0,3,8,32,6,0,0,0,2,0
COX6C,0,0,0,7,0,0,1,0,0,0,0,0
COX7A2,0,0,0,0,0,0,0,47,0,5,159,17
COX7C,0,0,0,2,0,0,4,0,3,0,0,0
CPAMD8,0,0,0,0,0,0,0,0,1,0,0,0
CPE,0,0,0,1,0,385,1,7,9,0,1,2
CPLX2,0,0,0,1,1,0,1,0,4,0,5,2
CPN1,0,0,0,14,7,20,3,5,0,0,1,0
CPN2,0,0,0,0,0,1,0,0,2,0,0,0
CPNE7,0,0,0,0,0,0,0,0,2,0,1,2
CPNE8,0,0,0,0,0,0,0,0,1,0,1,1
CPOX,0,0,0,0,16,16,3,25,15,0,0,23
CPQ,0,0,0,6,36,332,5,7,0,0,2,0
CPSF1,0,0,0,0,0,0,0,0,1,0,0,0
CPSF2,0,0,0,0,0,0,0,0,3,0,0,0
CPSF3,0,0,0,0,0,0,0,0,1,0,0,1
CPSF4L,0,0,0,0,0,0,0,0,2,0,0,0
CPT1B,0,0,0,20,59,8,10,14,56,0,5,4
CPVL,0,0,0,0,0,0,0,0,2,0,0,1
CPXCR1,0,0,0,3,0,0,1,0,0,0,0,0
CPXM2,0,0,0,0,0,2,2,0,0,0,0,0
CRADD,0,0,0,9,9,49,3,2,2,0,0,0
CRAMP1,0,0,0,3,0,0,0,0,1,0,0,0
CRB1,0,0,0,24,12,94,20,12,85,1,0,0
CRB2,0,0,0,64,46,38,20,51,85,1,2,172
CRBN,0,0,0,15,2,122,4,3,1,0,4,2
CREB1,0,0,0,6,0,0,1,2,2,0,0,0
CREB3L1,0,0,0,12,8,122,4,5,41,0,0,0
CREBBP,0,0,0,49,30,303,54,67,272,8,2,23
CRELD2,0,0,0,26,18,27,1,1,137,3,0,1
CRH,0,0,0,8,1,0,0,17,0,0,3,0
CRHBP,0,0,0,0,0,2,0,0,1,0,0,0
CRHR1,0,0,0,11,2,1,7,62,34,0,2,3
CRIM1,0,0,0,33,21,32,1,16,74,0,2,0
CRIPT,0,0,0,2,1,0,0,3,1,0,0,0
CRK,0,0,0,9,19,0,9,1,34,0,5,0
CRKL,0,0,0,2,0,1,2,3,0,0,0,0
CRMP1,0,0,0,9,2,7,8,17,19,0,2,84
CROCC2,0,0,0,1,0,3,0,0,2,0,0,0
CRP,0,0,0,2,3,30,3,2,0,0,0,9
CRTAP,0,0,0,7,116,42,0,9,32,0,0,0
CRTC1,0,0,0,15,11,10,14,9,50,0,23,0
CRTC2,0,0,0,0,0,0,0,2,0,0,0,0
CRX,0,0,0,11,0,57,4,0,0,0,0,2
CRY1,0,0,0,8,0,3,3,12,8,1,0,61
CRY2,0,0,0,14,31,2,9,14,23,1,8,0
CRYAA,0,0,0,15,19,16,12,6,0,0,0,0
CRYBA2,0,0,0,10,11,5,1,0,24,0,1,0
CRYBB2,0,0,0,11,2,7,0,2,0,0,10,1
CRYBG3,0,0,0,0,2,3,0,0,1,0,0,0
CRYGA,0,0,0,6,11,80,3,0,7,0,0,0
CRYGB,0,0,0,6,35,2,2,1,5,0,0,0
CRYGC,0,0,0,0,11,2,2,4,3,0,0,0
CRYL1,0,0,0,3,2,2,5,9,0,0,0,0
CRYM,0,0,0,4,0,1,4,0,90,0,0,0
CRYZL1,0,0,0,10,6,74,3,0,0,0,2,0
CSDE1,0,0,0,4,88,3,6,18,87,0,0,1
CSF1R,0,0,0,29,72,184,25,38,56,4,5,6
CSF2,0,0,0,3,2,6,9,1,0,0,0,1
CSF2RB,0,0,0,6,26,50,37,10,64,1,0,8
CSMD1,0,0,0,159,140,173,117,158,916,12,13,82
CSMD3,0,0,0,91,53,291,41,58,392,4,1,25
CSNK1A1L,0,0,0,2,1,37,20,0,25,3,0,0
CSNK1D,0,0,0,7,3,33,9,15,125,0,12,142
CSNK1G1,0,0,0,17,10,35,7,0,0,1,0,0
CSNK1G2,0,0,0,0,0,0,0,0,1,0,0,0
CSNK2A2,0,0,0,0,24,0,3,41,87,0,1,0
CSPG4,0,0,0,0,0,0,0,1,0,0,0,0
CSRP3,0,0,0,12,1,175,1,1,96,0,0,0
CST6,0,0,0,3,2,0,8,0,3,0,0,0
CST9,0,0,0,3,0,89,0,61,18,1,0,0
CSTF2,0,0,0,6,31,46,4,8,8,0,0,0
CSTF2T,0,0,0,19,14,64,8,4,11,1,0,0
CTCF,0,0,0,1,4,13,6,16,27,0,0,0
CTCFL,0,0,0,0,0,0,0,0,2,0,0,0
CTDP1,0,0,0,21,16,36,17,21,235,3,0,4
CTF1,0,0,0,0,0,2,0,0,8,0,41,9
CTGF,0,0,0,2,0,19,0,1,2,2,0,0
CTHRC1,0,0,0,4,18,3,1,3,22,0,2,3
CTIF,0,0,0,0,0,1,0,1,0,0,0,0
CTLA4,0,0,0,17,0,0,0,2,0,0,0,1
CTNNA1,0,0,0,8,8,29,1,15,20,1,0,0
CTNNA2,0,0,0,15,5,6,9,11,20,0,2,0
CTNNB1,0,0,0,3,4,2,3,14,69,2,0,0
CTNND1,0,0,0,21,44,81,5,3,10,3,0,0
CTNND2,0,0,0,11,3,34,7,9,179,0,2,16
CTNS,0,0,0,15,15,36,5,6,56,1,1,8
CTPS1,0,0,0,2,3,0,2,2,0,0,0,0
CTPS2,0,0,0,0,0,1,0,0,1,0,0,0
CTRC,0,0,0,5,32,13,4,16,2,0,0,12
CTSA,0,0,0,6,15,5,6,5,105,4,0,2
CTSB,0,0,0,16,72,26,13,17,113,5,3,54
CTSD,0,0,0,8,4,95,7,10,122,1,3,8
CTSF,0,0,0,5,27,203,2,10,4,0,0,0
CTSG,0,0,0,11,0,0,2,0,74,1,0,0
CTSK,0,0,0,0,0,4,0,9,36,0,1,3
CTSL3P,0,0,0,0,0,0,0,0,1,0,0,0
CTTNBP2NL,0,0,0,0,0,0,1,0,0,0,0,0
CTU2,0,0,0,0,0,1,1,0,0,0,1,1
CTXN1,0,0,0,0,0,0,0,0,2,0,0,0
CUL2,0,0,0,10,2,22,3,21,1,1,2,1
CUL3,0,0,0,0,0,2,21,6,0,0,63,49
CUL4A,0,0,0,8,11,79,1,5,57,5,0,0
CUL4B,0,0,0,0,4,0,6,1,24,1,4,1
CUL5,0,0,0,7,0,0,1,0,12,2,2,16
CUL7,0,0,0,47,49,224,16,18,25,0,3,13
CUZD1,0,0,0,0,0,0,0,0,0,0,0,0
CWF19L1,0,0,0,4,18,24,2,20,49,3,0,0
CX3CL1,0,0,0,3,6,235,6,76,7,0,0,57
CX3CR1,0,0,0,7,17,356,2,1,102,0,0,0
CXADR,0,0,0,0,0,0,0,0,1,0,0,0
CXCL10,0,0,0,0,0,0,2,0,0,0,0,2
CXCL12,0,0,0,1,4,48,0,0,91,2,7,12
CXCL5,0,0,0,1,13,0,1,0,0,0,0,0
CXCR4,0,0,0,9,1,8,0,19,52,0,0,0
CXCR5,0,0,0,0,0,0,0,0,1,0,0,0
CXCR6,0,0,0,0,1,0,6,3,11,0,0,0
CXXC1,0,0,0,0,0,0,0,1,0,0,0,1
CYB5A,0,0,0,3,0,0,0,0,0,0,2,7
CYB5R2,0,0,0,0,0,0,2,0,0,0,0,2
CYB5R3,0,0,0,6,37,38,4,2,189,2,15,2
CYB5R4,0,0,0,0,15,20,1,9,17,0,0,0
CYBB,0,0,0,8,0,158,2,23,11,0,0,2
CYBRD1,0,0,0,1,1,59,0,1,4,0,0,0
CYC1,0,0,0,5,13,83,2,9,22,1,0,0
CYCS,0,0,0,1,0,0,1,2,0,0,0,0
CYFIP1,0,0,0,44,16,70,39,13,356,19,2,138
CYFIP2,0,0,0,0,0,0,0,0,0,1,0,0
CYLD,0,0,0,6,2,9,10,2,14,0,0,6
CYP11B1,0,0,0,15,34,7,6,18,100,0,1,2
CYP11B2,0,0,0,19,14,30,10,6,11,1,1,0
CYP26A1,0,0,0,11,3,96,1,13,78,0,2,8
CYP26B1,0,0,0,14,21,41,4,11,85,0,1,2
CYP2A13,0,0,0,72,18,57,2,22,54,0,0,36
CYP2F1,0,0,0,1,24,84,0,15,2,0,0,59
CYP39A1,0,0,0,0,0,6,0,0,1,0,0,0
CYP3A7-CYP3A51P,0,0,0,10,13,47,1,5,47,0,0,46
CYP46A1,0,0,0,5,2,4,8,15,6,1,3,0
CYP4F8,0,0,0,0,0,0,0,0,1,0,0,0
CYP8B1,0,0,0,0,0,0,0,0,1,0,0,0
CYR61,0,0,0,8,4,137,0,5,2,0,0,0
CYSLTR1,0,0,0,3,17,19,4,0,6,0,0,0
CYYR1,0,0,0,0,0,0,0,1,0,0,0,0
D2HGDH,0,0,0,18,13,67,27,10,28,0,5,2
DAAM1,0,0,0,22,22,4,45,9,240,0,2,0
DAB1,0,0,0,26,9,4,8,6,64,0,2,1
DAB2,0,0,0,36,28,174,4,20,7,0,0,0
DAB2IP,0,0,0,3,0,0,0,0,2,0,0,0
DACH1,0,0,0,35,14,46,2,16,322,0,0,2
DAD1,0,0,0,0,0,1,0,0,1,0,0,0
DAG1,0,0,0,26,18,85,8,16,64,3,2,0
DAGLA,0,0,0,0,0,0,0,2,0,0,3,1
DAOA,0,0,0,0,5,8,0,9,0,0,0,2
DAP3,0,0,0,0,0,1,0,1,0,0,0,0
DAPK3,0,0,0,1,50,27,9,86,146,0,0,0
DAPP1,0,0,0,1,3,0,2,2,7,4,1,0
DARS,0,0,0,3,5,175,3,7,7,0,0,1
DAXX,0,0,0,8,1,2,3,4,8,0,0,0
DAZAP1,0,0,0,0,0,0,0,0,1,0,0,2
DAZL,0,0,0,4,13,12,6,1,0,0,0,0
DBF4,0,0,0,0,0,0,0,0,1,0,0,0
DBI,0,0,0,0,4,0,1,0,140,1,2,4
DBP,0,0,0,4,3,38,1,6,3,0,3,0
DBT,0,0,0,2,8,143,0,2,41,0,12,16
DBX1,0,0,0,0,0,0,1,0,0,0,0,0
DCAF1,0,0,0,0,0,0,0,0,1,0,0,1
DCAF11,0,0,0,10,3,50,0,4,0,2,0,0
DCAF13,0,0,0,12,12,60,4,0,54,12,2,62
DCAF17,0,0,0,15,53,30,2,0,4,13,85,223
DCAF4,0,0,0,10,4,87,2,0,199,0,0,0
DCAF6,0,0,0,0,0,2,1,0,0,1,0,0
DCAF8,0,0,0,5,11,5,2,3,8,0,0,0
DCAF8L1,0,0,0,0,0,0,0,0,1,0,0,0
