,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
RASSF1,0,0,0,6,18,137,2,0,33,5,0,2
RASSF5,0,0,0,1,8,3,2,64,9,1,2,0
RAX,0,0,0,20,9,48,11,5,27,0,0,1
RAX2,0,0,0,9,3,2,5,16,13,0,63,6
RB1,0,0,0,7,29,10,9,3,315,17,2,305
RB1CC1,0,0,0,24,22,100,18,11,42,2,0,19
RBBP8,0,0,0,18,36,41,4,23,13,3,0,12
RBCK1,0,0,0,9,26,9,4,6,71,0,0,0
RBFOX1,0,0,0,7,16,38,2,30,16,3,4,40
RBFOX3,0,0,0,4,10,9,2,6,189,3,0,0
RBL2,0,0,0,20,17,13,5,1,7,0,0,1
RBM10,0,0,0,7,31,6,14,29,46,0,2,7
RBM17,0,0,0,0,0,0,0,1,2,0,0,0
RBM19,0,0,0,0,0,4,0,0,1,0,0,2
RBM20,0,0,0,17,115,40,9,25,15,0,1,9
RBM39,0,0,0,0,0,0,0,0,2,0,0,5
RBM46,0,0,0,0,0,0,0,0,2,0,0,2
RBM5,0,0,0,0,0,0,0,0,1,0,0,0
RBM6,0,0,0,0,0,0,0,0,1,0,0,2
RBM8A,0,0,0,0,0,0,0,2,74,3,0,0
RBMS3,0,0,0,0,0,0,0,0,1,0,0,0
RBMY1A1,0,0,0,0,0,0,1,0,0,0,0,0
RBP3,0,0,0,34,178,88,82,40,276,0,1,0
RBP4,0,0,0,3,37,7,35,0,0,0,0,0
RBPJ,0,0,0,2,11,3,6,9,0,0,0,1
RBPMS2,0,0,0,0,0,0,2,0,0,0,0,0
RBX1,0,0,0,0,0,0,0,5,2,0,0,0
RC3H1,0,0,0,9,17,86,6,3,18,0,0,108
RCAN1,0,0,0,2,1,0,11,0,19,0,2,7
RCAN3,0,0,0,0,0,0,0,0,0,0,0,0
RCC2,0,0,0,0,0,0,0,2,0,0,0,0
RCHY1,0,0,0,0,0,0,0,3,0,0,0,0
RCL1,0,0,0,0,0,2,0,1,0,0,0,0
RCN3,0,0,0,0,0,1,0,0,1,0,0,0
RD3,0,0,0,3,5,0,2,4,97,0,0,0
RDH11,0,0,0,4,8,7,3,2,5,0,1,0
RDH13,0,0,0,0,0,0,0,0,2,0,0,0
RDH16,0,0,0,0,0,2,1,0,0,0,0,0
RDH5,0,0,0,7,24,6,2,0,4,0,0,0
RDH8,0,0,0,4,10,18,0,9,5,0,0,0
RDX,0,0,0,16,3,44,10,7,3,0,1,1
REC8,0,0,0,0,0,0,0,0,2,0,0,0
REEP1,0,0,0,0,0,0,6,26,68,0,15,3
REEP2,0,0,0,0,5,0,8,18,1,0,0,0
RELA,0,0,0,0,0,0,0,1,0,0,0,0
RELB,0,0,0,0,0,0,0,0,1,0,0,0
RELT,0,0,0,0,0,0,0,0,1,0,0,0
REPS2,0,0,0,10,0,10,12,3,39,1,1,0
RERE,0,0,0,58,19,173,19,10,100,0,2,1
RESP18,0,0,0,0,0,0,0,0,1,0,0,0
RET,0,0,0,33,87,167,19,21,20,1,4,2
RETN,0,0,0,3,1,0,4,0,0,0,2,11
REV1,0,0,0,11,7,49,7,14,2,0,0,3
REV3L,0,0,0,56,73,232,24,43,37,2,8,9
REXO2,0,0,0,0,0,0,0,0,1,0,0,1
RFC2,0,0,0,3,6,2,2,5,1,0,1,4
RFC5,0,0,0,14,3,9,0,1,60,0,0,2
RFLNB,0,0,0,1,1,1,0,0,2,0,0,0
RFNG,0,0,0,0,0,0,2,0,1,0,0,0
RFT1,0,0,0,8,9,24,14,3,19,0,1,4
RFWD2,0,0,0,13,0,5,2,6,94,5,52,345
RFX2,0,0,0,22,14,84,12,36,21,2,2,19
RFX3,0,0,0,1,3,20,48,5,55,4,1,249
RFX4,0,0,0,0,0,0,0,0,2,0,1,0
RFX5,0,0,0,16,7,85,2,0,19,0,0,5
RFX7,0,0,0,0,1,0,0,0,2,0,0,1
RFXANK,0,0,0,15,1,3,6,8,5,1,0,5
RFXAP,0,0,0,9,2,3,1,0,21,0,0,0
RGAG1,0,0,0,0,0,2,0,0,4,0,0,0
RGCC,0,0,0,0,0,0,0,0,1,0,0,0
RGL1,0,0,0,11,8,9,4,7,153,0,0,2
RGL2,0,0,0,7,3,18,1,10,54,0,0,0
RGMA,0,0,0,19,19,10,22,2,136,0,0,0
RGPD3,0,0,0,0,0,1,0,0,2,0,0,4
RGPD4,0,0,0,0,1,3,1,0,1,0,0,1
RGPD8,0,0,0,1,1,2,2,0,0,0,0,0
RGR,0,0,0,3,9,61,6,2,25,0,0,0
RGS11,0,0,0,0,0,0,0,0,1,1,1,4
RGS12,0,0,0,0,0,0,2,1,1,0,0,0
RGS2,0,0,0,0,5,37,3,0,14,1,2,7
RGS6,0,0,0,5,39,1,9,6,9,5,0,3
RGS7,0,0,0,1,53,0,11,12,1,0,0,8
RGS8,0,0,0,0,0,0,0,0,1,0,0,0
RHAG,0,0,0,7,1,16,10,47,125,6,0,0
RHBDD2,0,0,0,10,0,27,1,13,72,0,0,0
RHBDD3,0,0,0,0,0,2,0,0,0,0,0,0
RHBDF1,0,0,0,0,0,0,0,0,2,0,0,0
RHBDF2,0,0,0,17,22,166,12,28,182,3,1,1
RHBDL1,0,0,0,0,0,1,0,4,0,0,0,0
RHBDL2,0,0,0,0,0,1,0,0,1,0,0,0
RHBDL3,0,0,0,0,0,0,0,0,1,0,0,0
RHCE,0,0,0,10,7,73,14,3,1,0,0,0
RHD,0,0,0,0,18,85,0,1,2,4,2,143
RHNO1,0,0,0,0,0,0,2,0,0,0,0,0
RHO,0,0,0,3,6,0,7,53,24,0,8,0
RHOB,0,0,0,0,0,1,0,3,1,0,0,0
RHOC,0,0,0,0,0,0,0,2,1,0,0,0
RHOG,0,0,0,0,2,4,0,4,7,20,0,0
RHOH,0,0,0,3,1,5,2,1,58,0,0,0
RHOJ,0,0,0,0,0,0,0,1,0,0,0,0
RHOQ,0,0,0,0,0,0,1,0,0,0,0,0
RHOT2,0,0,0,0,0,0,1,1,0,0,0,2
RHPN1,0,0,0,0,0,0,0,2,0,0,0,0
RHPN2,0,0,0,24,23,202,18,3,250,2,10,3
RIC1,0,0,0,23,6,224,13,15,101,5,10,19
RICTOR,0,0,0,18,13,333,7,41,38,2,0,74
RIF1,0,0,0,0,0,3,0,2,2,0,0,0
RIMBP2,0,0,0,1,1,2,0,1,2,0,0,0
RIMS2,0,0,0,27,17,31,12,23,215,4,4,10
RIMS3,0,0,0,7,3,16,7,12,2,0,2,13
RIN1,0,0,0,0,0,0,0,1,0,0,0,0
RIPK1,0,0,0,0,0,0,0,0,1,0,0,3
RIPK2,0,0,0,15,3,0,15,1,34,0,0,0
RLBP1,0,0,0,1,14,2,1,1,125,0,0,0
RLIM,0,0,0,9,12,117,4,46,200,0,0,0
RMI2,0,0,0,0,0,0,2,6,0,0,0,0
RMND1,0,0,0,3,3,28,3,5,17,0,0,0
RNF114,0,0,0,10,5,91,3,11,169,2,2,0
RNF125,0,0,0,5,8,14,0,0,1,0,0,0
RNF126,0,0,0,0,0,0,0,0,3,0,0,3
RNF128,0,0,0,6,11,16,29,5,0,0,0,2
RNF133,0,0,0,0,0,0,1,0,0,0,0,0
RNF139,0,0,0,19,1,0,3,5,0,1,0,0
RNF146,0,0,0,0,0,0,0,0,1,0,0,0
RNF148,0,0,0,0,0,0,0,0,2,0,0,0
RNF17,0,0,0,0,0,3,2,0,0,0,0,1
RNF180,0,0,0,0,0,0,0,0,2,0,0,0
RNF19B,0,0,0,0,0,0,0,0,1,0,0,0
RNF2,0,0,0,0,0,12,2,0,2,0,0,0
RNF223,0,0,0,0,0,0,0,2,0,0,0,0
RNF38,0,0,0,6,3,0,6,2,2,1,6,0
RNF39,0,0,0,2,0,6,2,2,11,0,2,0
RNF4,0,0,0,0,0,0,0,1,0,0,0,1
RNF6,0,0,0,13,9,159,10,16,3,3,0,0
RNF8,0,0,0,1,1,1,2,1,1,2,1,1
RNMT,0,0,0,4,10,50,2,0,66,0,0,0
RNPEPL1,0,0,0,0,0,0,1,0,0,0,0,0
ROCK1,0,0,0,19,19,0,2,9,88,3,2,13
ROCK2,0,0,0,30,27,41,2,16,1,3,1,1
ROGDI,0,0,0,5,14,1,8,2,55,2,0,15
ROR2,0,0,0,40,44,563,12,20,60,1,0,28
RORA,0,0,0,5,25,3,3,9,52,0,0,2
RP2,0,0,0,1,3,20,5,1,4,1,0,0
RP9,0,0,0,4,3,2,2,0,0,0,0,0
RPA2,0,0,0,5,0,79,2,0,28,2,0,0
RPA3,0,0,0,0,0,0,0,1,0,0,0,0
RPA4,0,0,0,0,28,0,3,0,128,0,0,0
RPGR,0,0,0,28,14,23,6,24,81,5,0,13
RPIA,0,0,0,1,38,0,26,1,0,0,0,0
RPL10,0,0,0,7,0,0,3,2,5,2,2,14
RPL11,0,0,0,3,0,0,0,1,3,2,0,43
RPL15,0,0,0,4,7,0,0,0,4,0,0,0
RPL21,0,0,0,5,0,0,0,0,0,0,0,0
RPL24,0,0,0,0,1,1,0,0,9,3,0,3
RPL26,0,0,0,2,0,0,2,0,0,0,0,0
RPL27,0,0,0,0,0,0,3,4,29,0,0,0
RPL28,0,0,0,0,0,0,0,0,1,0,0,0
RPL35,0,0,0,0,0,0,0,0,3,0,0,0
RPL35A,0,0,0,2,2,0,0,0,2,0,0,0
RPL36,0,0,0,5,0,0,4,2,6,1,0,0
RPL5,0,0,0,2,2,127,1,0,70,1,0,17
RPL6,0,0,0,2,1,10,8,3,2,0,0,0
RPN2,0,0,0,10,12,11,7,32,63,0,0,6
RPRD2,0,0,0,0,1,0,0,1,4,0,0,0
RPS10-NUDT3,0,0,0,0,1,2,1,2,186,1,0,2
RPS14,0,0,0,0,0,0,2,22,0,0,0,0
RPS15,0,0,0,2,0,21,5,0,59,1,4,0
RPS19,0,0,0,0,4,0,0,3,6,3,0,0
RPS24,0,0,0,10,4,2,1,5,52,0,41,5
RPS26,0,0,0,0,0,0,1,0,0,0,2,26
RPS27A,0,0,0,0,0,7,1,0,32,0,1,0
RPS29,0,0,0,0,0,0,10,0,0,2,0,0
RPS3,0,0,0,0,2,20,4,13,0,0,0,1
RPS4X,0,0,0,0,0,0,0,0,2,0,0,0
RPS5,0,0,0,4,0,308,0,2,36,0,0,0
RPS6KA1,0,0,0,0,2,0,1,0,0,0,0,2
RPS6KA3,0,0,0,0,0,119,0,9,137,4,0,0
RPS6KA6,0,0,0,0,0,0,0,1,0,0,1,0
RPS6KB1,0,0,0,0,7,0,6,32,35,1,29,4
RPS7,0,0,0,3,1,0,1,0,0,0,0,2
RPSAP58,0,0,0,0,0,0,0,0,4,0,0,0
RPTOR,0,0,0,37,61,60,39,30,93,6,26,38
RPUSD4,0,0,0,0,0,0,0,1,0,0,0,0
RRAS2,0,0,0,0,0,2,1,1,7,0,0,0
RREB1,0,0,0,61,118,302,33,51,265,0,0,1
RRM1,0,0,0,5,1,35,4,13,0,2,1,0
RRM2,0,0,0,4,10,40,1,2,59,0,0,0
RRM2B,0,0,0,1,5,45,1,12,54,1,1,14
RRN3,0,0,0,0,0,0,0,1,0,0,0,0
RRP1B,0,0,0,18,10,150,12,20,57,2,0,2
RRP8,0,0,0,0,0,1,1,1,1,0,0,0
RS1,0,0,0,5,5,0,1,0,18,0,0,0
RSAD1,0,0,0,1,0,0,0,0,1,0,0,0
RSBN1,0,0,0,0,0,0,0,0,3,0,0,0
RSC1A1,0,0,0,1,1,314,1,0,1,0,0,0
RSF1,0,0,0,0,0,0,1,0,0,0,0,0
RSL1D1,0,0,0,0,0,0,0,0,1,0,0,5
RSPH6A,0,0,0,0,0,0,0,0,2,0,0,0
RSPO1,0,0,0,8,12,6,20,13,0,5,8,64
RSRC1,0,0,0,4,5,43,9,5,2,1,0,3
RTF1,0,0,0,4,7,5,4,6,5,1,0,0
RTFDC1,0,0,0,0,0,0,0,0,1,0,0,1
RTN2,0,0,0,14,6,93,5,7,46,0,2,4
RTN4,0,0,0,0,0,0,0,2,0,0,1,0
RTN4R,0,0,0,20,17,9,11,10,105,0,1,0
RTN4RL1,0,0,0,8,3,89,19,14,54,0,0,0
RTN4RL2,0,0,0,0,0,1,0,1,1,0,0,0
RTP5,0,0,0,0,0,0,1,0,0,0,0,0
RUBCN,0,0,0,46,31,110,13,5,30,5,4,7
RUBCNL,0,0,0,0,0,0,0,0,0,0,0,0
RUFY4,0,0,0,2,0,0,0,0,1,0,0,0
RUNX1,0,0,0,3,15,1,13,14,39,0,6,12
RUNX1T1,0,0,0,21,0,6,7,15,63,0,0,0
RUNX2,0,0,0,6,6,16,2,5,1,0,0,0
RUNX3,0,0,0,9,8,0,8,9,6,2,0,0
RUVBL1,0,0,0,0,4,0,8,8,8,0,1,0
RXFP3,0,0,0,0,0,0,0,0,1,0,0,0
RXRA,0,0,0,7,19,398,6,6,20,1,0,1
RXRG,0,0,0,3,0,0,2,3,2,8,0,10
RYK,0,0,0,2,9,9,12,4,1,0,0,1
RYR2,0,0,0,72,95,60,43,98,409,16,9,69
RYR3,0,0,0,81,163,909,137,87,508,4,14,44
S100A8,0,0,0,0,0,0,0,0,2,0,0,0
S100A9,0,0,0,0,0,0,0,0,1,0,0,0
S100PBP,0,0,0,0,0,0,2,0,0,0,0,0
S1PR3,0,0,0,4,12,12,15,2,0,0,0,28
S1PR4,0,0,0,0,0,0,1,0,0,0,0,0
SAA2,0,0,0,2,0,96,0,0,1,0,0,0
SAA2-SAA4,0,0,0,92,0,2,0,1,0,0,1,6
SACM1L,0,0,0,0,0,2,0,0,3,0,0,0
SAE1,0,0,0,5,2,6,4,22,71,0,0,1
SAFB2,0,0,0,0,0,0,0,2,0,0,0,0
SAG,0,0,0,4,17,39,4,0,2,3,2,20
SALL1,0,0,0,37,27,66,11,95,55,1,0,3
SALL3,0,0,0,0,0,2,0,0,1,0,0,0
SALL4,0,0,0,15,18,163,17,23,77,0,0,0
SAMD14,0,0,0,0,0,0,0,0,3,0,0,0
SAMD15,0,0,0,0,0,1,0,0,5,0,0,0
SAMD4A,0,0,0,13,31,35,3,40,98,0,0,25
SAMD9L,0,0,0,0,0,0,0,0,2,0,0,0
SAR1B,0,0,0,2,1,0,1,0,4,1,0,0
SARAF,0,0,0,0,0,0,0,0,4,0,0,0
SARS,0,0,0,13,10,3,2,2,132,0,0,0
SARS2,0,0,0,18,29,2,11,7,3,0,2,32
SART1,0,0,0,27,46,175,0,43,30,6,1,11
SAT1,0,0,0,2,0,0,0,0,85,0,0,0
SATB2,0,0,0,4,2,1,38,10,29,0,2,0
SBK3,0,0,0,5,26,7,5,33,43,0,0,0
SBNO1,0,0,0,25,23,133,24,7,12,2,21,4
SBNO2,0,0,0,1,0,0,0,1,2,2,1,4
SC5D,0,0,0,3,2,57,4,1,5,2,2,0
SCAF11,0,0,0,0,0,5,0,0,2,0,0,2
SCAF4,0,0,0,0,0,0,0,0,2,0,3,0
SCAF8,0,0,0,0,0,0,0,0,1,0,0,2
SCAMP3,0,0,0,0,0,0,0,0,2,0,1,0
SCARB1,0,0,0,7,2,2,18,1,17,4,3,126
SCARF1,0,0,0,0,0,0,0,0,1,0,0,0
SCARF2,0,0,0,4,13,57,2,13,45,0,1,5
SCG2,0,0,0,22,17,1,2,12,0,0,0,10
SCG3,0,0,0,5,27,0,1,2,45,1,1,5
SCGB1A1,0,0,0,1,0,1,1,0,322,0,4,1
SCGB1D2,0,0,0,1,11,9,0,3,6,0,0,0
SCGB3A2,0,0,0,3,0,1,2,0,0,0,0,6
SCGN,0,0,0,0,0,0,1,0,3,0,0,0
SCIN,0,0,0,0,0,0,0,1,0,0,2,6
SCML2,0,0,0,0,0,0,2,0,4,0,0,0
SCN1A,0,0,0,19,19,195,8,23,330,0,0,3
SCN1B,0,0,0,4,59,121,1,4,4,1,0,4
SCN2B,0,0,0,18,6,1,2,0,4,1,1,7
SCN3A,0,0,0,40,16,143,30,50,157,5,4,12
SCN3B,0,0,0,10,16,10,1,3,22,0,0,1
SCN4A,0,0,0,45,47,398,36,70,161,0,2,11
SCN9A,0,0,0,27,92,251,9,75,47,0,4,5
SCNN1G,0,0,0,14,26,142,0,3,202,0,2,2
SCO1,0,0,0,4,22,61,1,4,2,0,0,0
SCRIB,0,0,0,86,89,83,42,67,352,57,5,228
SCUBE1,0,0,0,0,2,2,0,0,4,2,1,0
SCYL1,0,0,0,0,0,0,0,1,0,1,0,0
SDAD1,0,0,0,0,0,0,0,0,2,0,0,0
SDC3,0,0,0,14,12,10,4,34,8,0,0,0
SDCBP,0,0,0,0,0,0,0,2,0,0,0,1
SDCBP2,0,0,0,0,0,0,0,1,0,0,1,3
SDCCAG8,0,0,0,58,7,24,1,13,41,4,22,2
SDE2,0,0,0,0,0,0,0,0,0,0,0,0
SDF2L1,0,0,0,0,0,0,0,1,0,0,0,2
SDF4,0,0,0,0,0,0,0,2,0,0,0,0
SDHAF1,0,0,0,1,1,2,0,2,0,0,0,0
SDHAF2,0,0,0,26,13,2,0,0,5,1,0,13
SDHAF3,0,0,0,0,43,0,2,0,0,0,4,0
SDHB,0,0,0,18,4,2,0,8,6,0,1,3
SDHC,0,0,0,0,4,2,1,0,0,0,2,66
SDHD,0,0,0,2,0,0,1,2,0,6,2,0
SDK1,0,0,0,0,0,2,1,0,2,0,0,5
SDK2,0,0,0,1,1,1,0,1,2,0,0,5
SDS,0,0,0,0,0,0,0,0,1,0,0,0
SEC14L1,0,0,0,0,0,0,0,0,0,0,0,0
SEC14L5,0,0,0,0,0,0,0,0,3,0,0,0
SEC16A,0,0,0,0,0,0,0,1,0,0,0,0
SEC23IP,0,0,0,0,0,0,0,0,1,0,0,0
SEC24A,0,0,0,0,0,1,0,1,0,1,0,0
SEC24D,0,0,0,5,21,37,59,28,89,0,0,0
SECISBP2L,0,0,0,0,0,0,1,0,0,0,0,1
SEL1L2,0,0,0,0,0,0,1,0,0,1,1,2
SELE,0,0,0,16,10,110,10,6,19,2,0,10
SELENBP1,0,0,0,0,0,1,0,1,0,0,0,0
SELENOF,0,0,0,0,12,10,4,0,3,0,0,4
SELENOH,0,0,0,0,0,0,0,0,1,0,0,0
SELENOI,0,0,0,0,0,0,0,0,1,0,0,0
SELENOW,0,0,0,0,0,0,0,0,1,0,0,2
SELL,0,0,0,2,0,7,10,0,0,12,0,3
SELPLG,0,0,0,363,16,28,4,5,16,1,0,0
SEMA3A,0,0,0,11,6,44,2,18,13,0,1,9
SEMA3E,0,0,0,9,5,66,36,9,155,0,4,13
SEMA3G,0,0,0,0,1,1,0,0,1,0,0,0
SEMA4B,0,0,0,2,0,1,0,0,0,0,0,0
SEMA4C,0,0,0,18,81,188,13,7,245,2,1,10
SEMA4F,0,0,0,0,0,1,0,0,2,0,0,0
SEMA5A,0,0,0,34,27,99,8,144,505,0,2,2
SEMA5B,0,0,0,0,0,1,0,0,2,0,0,0
SEMA6B,0,0,0,0,0,3,1,0,0,0,0,1
SEMA6C,0,0,0,0,0,1,1,0,1,0,0,2
SEMA7A,0,0,0,6,18,26,3,10,149,0,0,1
SENP2,0,0,0,0,0,0,1,0,0,0,2,0
SEPT14,0,0,0,4,10,12,0,1,66,0,1,0
SEPT4,0,0,0,0,0,0,1,2,0,0,0,0
SEPT5,0,0,0,9,0,0,5,52,0,0,1,0
SEPT7,0,0,0,0,1,0,1,0,0,0,1,10
SEPT8,0,0,0,0,0,0,0,0,0,0,0,2
SEPT9,0,0,0,9,133,11,8,13,258,23,6,6
SERPINA10,0,0,0,22,12,49,0,4,283,0,0,0
SERPINA12,0,0,0,0,0,1,0,0,3,0,0,0
SERPINA6,0,0,0,8,7,90,2,1,2,0,1,0
SERPINA7,0,0,0,3,7,39,2,2,0,0,0,9
SERPINB13,0,0,0,0,0,0,0,0,1,0,0,2
SERPINB5,0,0,0,7,11,19,8,12,9,1,0,1
SERPINB6,0,0,0,33,18,5,2,2,65,0,0,0
SERPINB7,0,0,0,11,2,41,0,1,1,1,0,0
SERPINC1,0,0,0,14,6,44,0,0,27,3,0,0
SERPIND1,0,0,0,20,9,129,2,11,15,0,0,0
SERPINE1,0,0,0,3,3,2,5,6,28,1,0,12
SERPINE3,0,0,0,0,0,0,0,0,2,0,0,0
SERPINF1,0,0,0,13,80,96,12,89,134,0,2,5
SERPING1,0,0,0,11,6,166,5,6,27,0,1,0
SERPINH1,0,0,0,14,7,74,12,6,154,0,0,0
SERPINI1,0,0,0,6,7,79,1,22,19,0,0,4
SERTAD1,0,0,0,10,9,320,6,0,7,0,0,0
SETBP1,0,0,0,36,19,50,32,34,102,0,8,0
SETD1B,0,0,0,0,0,9,0,2,0,0,2,0
SETD2,0,0,0,23,24,82,22,10,69,0,9,17
SETD6,0,0,0,0,0,1,0,0,3,0,0,0
SETDB2,0,0,0,1,1,16,13,0,37,0,0,0
SETDB2-PHF11,0,0,0,14,20,37,15,7,3,1,65,6
SEZ6L,0,0,0,17,87,7,28,10,75,0,0,0
SEZ6L2,0,0,0,32,59,190,8,22,67,0,0,1
SF3A1,0,0,0,1,0,1,0,1,0,0,2,0
SF3A3,0,0,0,0,0,0,0,1,0,0,0,0
SF3B1,0,0,0,1,0,0,9,22,50,5,1,52
SF3B2,0,0,0,0,0,0,1,0,0,0,0,0
SF3B4,0,0,0,1,6,0,2,14,24,0,2,1
SFI1,0,0,0,0,0,1,0,2,0,0,0,0
SFMBT2,0,0,0,0,1,0,0,0,1,0,0,2
SFPQ,0,0,0,8,11,1,104,8,17,0,0,1
SFRP1,0,0,0,3,0,24,0,7,2,0,0,0
SFTPD,0,0,0,1,4,0,5,2,0,0,0,13
SFXN1,0,0,0,0,0,0,0,0,5,0,0,0
SFXN5,0,0,0,0,0,0,0,0,2,0,2,0
SGCA,0,0,0,12,15,34,9,43,30,0,0,31
SGCB,0,0,0,8,95,0,8,2,0,0,1,0
SGCD,0,0,0,3,4,1,0,1,5,0,16,0
SGCG,0,0,0,5,13,4,2,17,0,1,4,9
SGK1,0,0,0,7,15,3,14,4,43,6,1,6
SGK2,0,0,0,0,0,0,0,0,4,0,0,0
SGO2,0,0,0,1,2,2,0,0,1,0,0,0
SGPP1,0,0,0,0,0,0,0,0,6,0,0,0
SGSM1,0,0,0,2,0,0,2,0,0,0,0,0
SGSM2,0,0,0,0,0,4,0,0,1,0,0,0
SGTA,0,0,0,0,0,0,0,0,2,0,0,3
SH2B1,0,0,0,17,38,7,2,12,46,4,5,1
SH2B3,0,0,0,24,35,79,4,2,39,0,8,12
SH2D1A,0,0,0,0,0,0,0,3,9,0,0,0
SH2D2A,0,0,0,0,0,0,0,2,0,0,2,2
SH2D4A,0,0,0,0,0,0,0,0,1,0,0,2
SH3BP4,0,0,0,0,0,0,0,0,1,0,0,0
SH3BP5L,0,0,0,0,0,0,0,0,0,0,0,0
SH3GL1,0,0,0,11,4,12,19,36,137,0,1,1
SH3KBP1,0,0,0,0,0,0,0,0,2,0,2,4
SH3PXD2A,0,0,0,0,0,1,0,0,1,0,0,0
SH3RF1,0,0,0,0,0,0,0,0,1,0,0,3
SH3TC1,0,0,0,2,1,2,0,0,5,0,2,2
SHANK1,0,0,0,38,54,264,8,41,252,2,2,2
SHARPIN,0,0,0,5,11,102,2,7,106,1,0,34
SHCBP1,0,0,0,0,1,0,0,0,1,0,0,0
SHH,0,0,0,4,21,0,2,4,0,4,0,4
SHISA9,0,0,0,0,0,0,0,0,1,0,0,0
SHOX2,0,0,0,25,24,2,2,31,35,0,0,0
SHROOM1,0,0,0,0,0,0,0,0,2,0,0,0
SHROOM3,0,0,0,85,45,263,53,91,180,0,0,3
SHROOM4,0,0,0,31,31,163,11,8,40,0,16,25
SIAE,0,0,0,8,15,51,12,6,15,0,0,0
SIDT2,0,0,0,0,0,2,0,0,1,0,0,0
SIGLEC1,0,0,0,0,0,0,2,0,1,0,0,0
SIGLEC11,0,0,0,0,0,0,1,0,0,0,0,0
SIGLEC8,0,0,0,0,0,4,0,0,6,0,0,0
SIGLEC9,0,0,0,0,0,0,1,0,0,0,2,1
SIGMAR1,0,0,0,7,0,1,6,0,12,0,1,0
SIK1,0,0,0,0,0,2,0,0,4,0,0,0
SIK3,0,0,0,28,52,188,9,9,145,0,3,4
SIM2,0,0,0,14,22,33,6,37,13,1,7,1
SIMC1,0,0,0,0,0,2,0,0,3,0,0,0
SIN3B,0,0,0,0,0,2,0,0,4,0,0,0
SIPA1,0,0,0,2,14,149,4,18,89,0,3,0
SIPA1L3,0,0,0,2,0,0,0,3,7,0,0,2
SIRPD,0,0,0,0,0,0,0,0,2,0,0,0
SIRT1,0,0,0,10,12,124,4,17,14,2,0,1
SIRT2,0,0,0,0,0,0,0,0,1,0,0,2
SIRT6,0,0,0,2,0,0,0,0,3,0,0,0
SIX1,0,0,0,0,3,4,1,7,4,0,0,0
SIX2,0,0,0,4,6,239,0,8,2,1,1,0
SIX3,0,0,0,3,2,5,1,7,45,0,0,0
SIX5,0,0,0,34,9,14,37,18,85,0,0,0
SIX6,0,0,0,3,2,228,0,70,10,0,3,0
SKA3,0,0,0,0,0,0,0,1,0,0,0,0
SKI,0,0,0,6,16,5,3,21,399,1,4,7
SLC12A2,0,0,0,7,22,92,7,23,15,0,0,2
SLC12A5,0,0,0,10,8,1,13,20,79,0,2,4
SLC12A6,0,0,0,31,33,17,15,0,63,5,2,25
SLC13A2,0,0,0,7,5,55,18,8,122,1,2,0
SLC13A5,0,0,0,2,38,0,9,10,198,0,2,0
SLC15A1,0,0,0,14,10,185,18,5,3,22,1,2
SLC15A2,0,0,0,1,0,0,0,0,0,0,0,2
SLC16A1,0,0,0,5,1,18,18,29,92,0,0,2
SLC16A12,0,0,0,17,13,37,5,4,1,2,2,0
SLC16A2,0,0,0,2,10,0,13,2,60,0,0,1
SLC16A3,0,0,0,13,17,18,16,43,76,0,2,5
SLC16A6,0,0,0,0,0,0,0,0,2,0,0,0
SLC17A4,0,0,0,0,0,0,0,0,3,0,0,0
SLC19A2,0,0,0,8,12,6,13,9,0,4,0,30
SLC19A3,0,0,0,5,9,28,14,1,15,0,0,15
SLC1A1,0,0,0,55,25,10,6,24,6,0,0,6
SLC1A2,0,0,0,8,92,28,8,6,32,2,9,1
SLC1A3,0,0,0,14,2,28,3,0,72,0,0,1
SLC1A4,0,0,0,0,0,1,0,0,1,0,0,1
SLC1A5,0,0,0,19,6,112,4,10,0,1,0,0
SLC20A1,0,0,0,0,0,0,0,0,2,0,0,0
SLC20A2,0,0,0,25,9,2,15,1,111,2,1,8
SLC22A10,0,0,0,0,0,1,0,0,1,0,0,0
SLC22A4,0,0,0,7,42,10,1,5,38,1,2,0
SLC22A5,0,0,0,24,21,138,7,12,27,0,2,0
SLC22A7,0,0,0,0,0,0,0,2,0,0,0,0
SLC23A1,0,0,0,11,17,1,16,54,3,2,1,30
SLC24A2,0,0,0,18,8,2,34,9,133,1,0,2
SLC24A3,0,0,0,0,0,0,0,0,1,0,0,0
SLC24A4,0,0,0,2,22,40,3,77,73,1,0,71
SLC24A5,0,0,0,10,10,3,3,2,0,0,0,0
SLC25A1,0,0,0,9,6,12,3,3,4,0,0,0
SLC25A10,0,0,0,0,0,0,0,0,1,0,0,1
SLC25A12,0,0,0,0,10,34,0,4,283,2,0,1
SLC25A13,0,0,0,21,3,34,0,17,43,5,39,206
SLC25A14,0,0,0,0,0,0,0,0,2,0,0,0
SLC25A15,0,0,0,1,20,30,1,0,5,0,0,2
SLC25A19,0,0,0,15,34,2,0,1,10,0,8,0
SLC25A20,0,0,0,2,17,11,1,0,0,0,1,0
